"","dst","lambda","cr","ol"
"3719",9,360,0.506852239252017,20.489501953125
"3720",10,360,0.0525885335732396,20.489501953125
"3721",1,360,0.0517915309446254,20.489501953125
"3722",2,360,0.854186145346366,20.489501953125
"3723",3,360,0.466536760848385,20.489501953125
"3724",4,360,0.0249580033597312,20.489501953125
"3725",5,360,0.0520479561356848,20.489501953125
"3726",6,360,0.760380691255174,20.489501953125
"3727",7,360,0.00288666058948648,20.489501953125
"3728",8,360,0.456760558026381,20.489501953125
"3729",9,360,0.499145006839945,20.489501953125
"3730",10,360,0.0517164148715234,20.489501953125
"3731",1,360,0.0514545976775676,20.489501953125
"3732",2,360,0.854532993510527,20.489501953125
"3733",3,360,0.460637196924897,20.489501953125
"3734",4,360,0.0268910582739414,20.489501953125
"3735",5,360,0.0487835205371575,20.489501953125
"3736",6,360,0.761163929703256,20.489501953125
"3737",7,360,0.00275904353157572,20.489501953125
"3738",8,360,0.45883781834744,20.489501953125
"3739",9,360,0.5096518515362,20.489501953125
"3740",10,360,0.0510548870941157,20.489501953125
"3741",1,360,0.0496520671305772,20.489501953125
"3742",2,360,0.852916799489959,20.489501953125
"3743",3,360,0.461558460852771,20.489501953125
"3744",4,360,0.0243582871776547,20.489501953125
"3745",5,360,0.0482356347991561,20.489501953125
"3746",6,360,0.764211358545263,20.489501953125
"3747",7,360,0.00323176361957525,20.489501953125
"3748",8,360,0.452800967023005,20.489501953125
"3749",9,360,0.498848810437452,20.489501953125
"3750",10,360,0.0494049323136068,20.489501953125
"3751",1,360,0.0483103674540682,20.489501953125
"3752",2,360,0.855275936325634,20.489501953125
"3753",3,360,0.463637384436875,20.489501953125
"3754",4,360,0.0266753802281369,20.489501953125
"3755",5,360,0.0478345975042819,20.489501953125
"3756",6,360,0.767473505168128,20.489501953125
"3757",7,360,0.00366468163078333,20.489501953125
"3758",8,360,0.464818284001499,20.489501953125
"3759",9,360,0.502781011512094,20.489501953125
"3760",10,360,0.0489225630371909,20.489501953125
"3761",1,360,0.0499897225077081,20.489501953125
"3762",2,360,0.850734856851584,20.489501953125
"3763",3,360,0.46076157701803,20.489501953125
"3764",4,360,0.0277396647378154,20.489501953125
"3765",5,360,0.048690971372645,20.489501953125
"3766",6,360,0.759838892252613,20.489501953125
"3767",7,360,0.00246229609110496,20.489501953125
"3768",8,360,0.459776642059436,20.489501953125
"3769",9,360,0.499785407725322,20.489501953125
"3770",10,360,0.0501819966463539,20.489501953125
"3771",1,360,0.051786957055717,20.489501953125
"3772",2,360,0.856325886093507,20.489501953125
"3773",3,360,0.460077751196172,20.489501953125
"3774",4,360,0.0261211832061069,20.489501953125
"3775",5,360,0.0517297917691425,20.489501953125
"3776",6,360,0.755773656781567,20.489501953125
"3777",7,360,0.003168854685378,20.489501953125
"3778",8,360,0.45329889467087,20.489501953125
"3779",9,360,0.501294182543387,20.489501953125
"3780",10,360,0.0521439698286464,20.489501953125
"3781",1,410,0.0612881301723104,23.3352661132812
"3782",2,410,0.885993804650433,23.3352661132812
"3783",3,410,0.513883016208598,23.3352661132812
"3784",4,410,0.0324138733705773,23.3352661132812
"3785",5,410,0.0595100115902642,23.3352661132812
"3786",6,410,0.815150557756337,23.3352661132812
"3787",7,410,0.0031677225741914,23.3352661132812
"3788",8,410,0.505136801124689,23.3352661132812
"3789",9,410,0.491921933565982,23.3352661132812
"3790",10,410,0.0607266296921469,23.3352661132812
"3791",1,410,0.0586006770917298,23.3352661132812
"3792",2,410,0.883301857097891,23.3352661132812
"3793",3,410,0.515538330251742,23.3352661132812
"3794",4,410,0.0319925272928951,23.3352661132812
"3795",5,410,0.0600644122383253,23.3352661132812
"3796",6,410,0.811592449177154,23.3352661132812
"3797",7,410,0.00268276324614353,23.3352661132812
"3798",8,410,0.511225444340505,23.3352661132812
"3799",9,410,0.494135534317984,23.3352661132812
"3800",10,410,0.0580785673953376,23.3352661132812
"3801",1,410,0.053481331987891,23.3352661132812
"3802",2,410,0.885374796572616,23.3352661132812
"3803",3,410,0.516174600932335,23.3352661132812
"3804",4,410,0.0280362822476146,23.3352661132812
"3805",5,410,0.0539337557141711,23.3352661132812
"3806",6,410,0.811204631701859,23.3352661132812
"3807",7,410,0.00267469073888332,23.3352661132812
"3808",8,410,0.505747962747381,23.3352661132812
"3809",9,410,0.485904598195101,23.3352661132812
"3810",10,410,0.0543586873975778,23.3352661132812
"3811",1,410,0.0550305060413925,23.3352661132812
"3812",2,410,0.880423447000256,23.3352661132812
"3813",3,410,0.520878734622144,23.3352661132812
"3814",4,410,0.0285831429742869,23.3352661132812
"3815",5,410,0.0555377720870679,23.3352661132812
"3816",6,410,0.81474663307819,23.3352661132812
"3817",7,410,0.00532623169107856,23.3352661132812
"3818",8,410,0.508573712126717,23.3352661132812
"3819",9,410,0.483188952740372,23.3352661132812
"3820",10,410,0.0550025982332014,23.3352661132812
"3821",1,410,0.0594232913812331,23.3352661132812
"3822",2,410,0.881027683417282,23.3352661132812
"3823",3,410,0.516957570597417,23.3352661132812
"3824",4,410,0.0307267493096763,23.3352661132812
"3825",5,410,0.0605712474745474,23.3352661132812
"3826",6,410,0.813558092289833,23.3352661132812
"3827",7,410,0.0042497548218372,23.3352661132812
"3828",8,410,0.513084853291039,23.3352661132812
"3829",9,410,0.492451937551073,23.3352661132812
"3830",10,410,0.0595328106968045,23.3352661132812
"3831",1,410,0.0562525130679534,23.3352661132812
"3832",2,410,0.8824557956778,23.3352661132812
"3833",3,410,0.524904214559387,23.3352661132812
"3834",4,410,0.0298149015932521,23.3352661132812
"3835",5,410,0.0558225212237706,23.3352661132812
"3836",6,410,0.820013026801438,23.3352661132812
"3837",7,410,0.00395387149917628,23.3352661132812
"3838",8,410,0.515735272936771,23.3352661132812
"3839",9,410,0.500939368061486,23.3352661132812
"3840",10,410,0.0554933183964151,23.3352661132812
"3841",1,410,0.0587086488640893,23.3352661132812
"3842",2,410,0.882255260124641,23.3352661132812
"3843",3,410,0.519767812267724,23.3352661132812
"3844",4,410,0.0283625730994152,23.3352661132812
"3845",5,410,0.0580563066645459,23.3352661132812
"3846",6,410,0.814895155459147,23.3352661132812
"3847",7,410,0.00295663600525624,23.3352661132812
"3848",8,410,0.510170284767974,23.3352661132812
"3849",9,410,0.49709314844322,23.3352661132812
"3850",10,410,0.0561614392612641,23.3352661132812
"3851",1,410,0.0580121541660003,23.3352661132812
"3852",2,410,0.880668398677374,23.3352661132812
"3853",3,410,0.51057089977221,23.3352661132812
"3854",4,410,0.0271535580524345,23.3352661132812
"3855",5,410,0.0587391408304774,23.3352661132812
"3856",6,410,0.812962602259447,23.3352661132812
"3857",7,410,0.00360714871290375,23.3352661132812
"3858",8,410,0.512964438328384,23.3352661132812
"3859",9,410,0.495965828191742,23.3352661132812
"3860",10,410,0.0577360750648832,23.3352661132812
"3861",1,410,0.0577476038338658,23.3352661132812
"3862",2,410,0.884250659888552,23.3352661132812
"3863",3,410,0.516889377237444,23.3352661132812
"3864",4,410,0.0320391786641492,23.3352661132812
"3865",5,410,0.0593541691613779,23.3352661132812
"3866",6,410,0.8206243355562,23.3352661132812
"3867",7,410,0.00418060200668896,23.3352661132812
"3868",8,410,0.512677173873841,23.3352661132812
"3869",9,410,0.487401164306195,23.3352661132812
"3870",10,410,0.0581838610007624,23.3352661132812
"3871",1,410,0.0584830580007235,23.3352661132812
"3872",2,410,0.882672503077795,23.3352661132812
"3873",3,410,0.515225637207983,23.3352661132812
"3874",4,410,0.0298970278492862,23.3352661132812
"3875",5,410,0.0579321925475772,23.3352661132812
"3876",6,410,0.81812700479946,23.3352661132812
"3877",7,410,0.00304878048780488,23.3352661132812
"3878",8,410,0.515775477935892,23.3352661132812
"3879",9,410,0.488687388290684,23.3352661132812
"3880",10,410,0.0579301021828158,23.3352661132812
"3881",1,410,0.0607983294514497,23.3352661132812
"3882",2,410,0.88173643896801,23.3352661132812
"3883",3,410,0.509351090960612,23.3352661132812
"3884",4,410,0.0280757282691519,23.3352661132812
"3885",5,410,0.0605553563603044,23.3352661132812
"3886",6,410,0.81079440613771,23.3352661132812
"3887",7,410,0.00498090652498755,23.3352661132812
"3888",8,410,0.509492528694146,23.3352661132812
"3889",9,410,0.49372582724538,23.3352661132812
"3890",10,410,0.0604558176729308,23.3352661132812
"3891",1,410,0.0582249181897997,23.3352661132812
"3892",2,410,0.885868396880924,23.3352661132812
"3893",3,410,0.515993503742409,23.3352661132812
"3894",4,410,0.0298011313932466,23.3352661132812
"3895",5,410,0.0574965942783877,23.3352661132812
"3896",6,410,0.81567232786568,23.3352661132812
"3897",7,410,0.00461513103675622,23.3352661132812
"3898",8,410,0.508118399310295,23.3352661132812
"3899",9,410,0.494502190533459,23.3352661132812
"3900",10,410,0.0591609896020079,23.3352661132812
"3901",1,410,0.0583932853717026,23.3352661132812
"3902",2,410,0.882314936272686,23.3352661132812
"3903",3,410,0.522098669857133,23.3352661132812
"3904",4,410,0.0293927458703192,23.3352661132812
"3905",5,410,0.0583938660209847,23.3352661132812
"3906",6,410,0.815694135832287,23.3352661132812
"3907",7,410,0.00351464435146444,23.3352661132812
"3908",8,410,0.502929263706061,23.3352661132812
"3909",9,410,0.486952389181716,23.3352661132812
"3910",10,410,0.0582570823510609,23.3352661132812
"3911",1,410,0.0600414078674948,23.3352661132812
"3912",2,410,0.880133228840125,23.3352661132812
"3913",3,410,0.522582004635808,23.3352661132812
"3914",4,410,0.0279175933512818,23.3352661132812
"3915",5,410,0.060622936473209,23.3352661132812
"3916",6,410,0.818870473571205,23.3352661132812
"3917",7,410,0.00347050074367873,23.3352661132812
"3918",8,410,0.506834986474301,23.3352661132812
"3919",9,410,0.488542112013681,23.3352661132812
"3920",10,410,0.0619310014374701,23.3352661132812
"3921",1,410,0.0576486066260017,23.3352661132812
"3922",2,410,0.883556285691935,23.3352661132812
"3923",3,410,0.51576863244237,23.3352661132812
"3924",4,410,0.0320414654258452,23.3352661132812
"3925",5,410,0.0590049671526999,23.3352661132812
"3926",6,410,0.811722267951387,23.3352661132812
"3927",7,410,0.00463192721257237,23.3352661132812
"3928",8,410,0.507850372621373,23.3352661132812
"3929",9,410,0.499892449989245,23.3352661132812
"3930",10,410,0.0594773324834675,23.3352661132812
"3931",1,410,0.058711141185368,23.3352661132812
"3932",2,410,0.882484326018809,23.3352661132812
"3933",3,410,0.516918697740615,23.3352661132812
"3934",4,410,0.0296486518034318,23.3352661132812
"3935",5,410,0.0585461375534508,23.3352661132812
"3936",6,410,0.814408732565191,23.3352661132812
"3937",7,410,0.00295809367296631,23.3352661132812
"3938",8,410,0.511577736228966,23.3352661132812
"3939",9,410,0.491672763265482,23.3352661132812
"3940",10,410,0.0560254119515585,23.3352661132812
"3941",1,410,0.0564018279483685,23.3352661132812
"3942",2,410,0.883302637250676,23.3352661132812
"3943",3,410,0.515991245410901,23.3352661132812
"3944",4,410,0.0298933628576423,23.3352661132812
"3945",5,410,0.0570342205323194,23.3352661132812
"3946",6,410,0.808374134729022,23.3352661132812
"3947",7,410,0.00469011725293132,23.3352661132812
"3948",8,410,0.506102170860784,23.3352661132812
"3949",9,410,0.48645612822396,23.3352661132812
"3950",10,410,0.0580847723704867,23.3352661132812
"3951",1,410,0.0609278926774734,23.3352661132812
"3952",2,410,0.885474476888985,23.3352661132812
"3953",3,410,0.513580070666334,23.3352661132812
"3954",4,410,0.026742018177581,23.3352661132812
"3955",5,410,0.0611598733517695,23.3352661132812
"3956",6,410,0.809957838812663,23.3352661132812
"3957",7,410,0.0039853869146463,23.3352661132812
"3958",8,410,0.510713512733569,23.3352661132812
"3959",9,410,0.496726395589249,23.3352661132812
"3960",10,410,0.0601579095026251,23.3352661132812
"3961",1,410,0.0570326933890272,23.3352661132812
"3962",2,410,0.882124938514511,23.3352661132812
"3963",3,410,0.521732959585566,23.3352661132812
"3964",4,410,0.0280095699363949,23.3352661132812
"3965",5,410,0.0580897933074801,23.3352661132812
"3966",6,410,0.818050541516245,23.3352661132812
"3967",7,410,0.00360183366077276,23.3352661132812
"3968",8,410,0.518640783666439,23.3352661132812
"3969",9,410,0.496754502858617,23.3352661132812
"3970",10,410,0.0569884354011843,23.3352661132812
"3971",1,410,0.0591595430214908,23.3352661132812
"3972",2,410,0.880519072579854,23.3352661132812
"3973",3,410,0.51890058397734,23.3352661132812
"3974",4,410,0.0282350184523461,23.3352661132812
"3975",5,410,0.0610422231968422,23.3352661132812
"3976",6,410,0.815448468907604,23.3352661132812
"3977",7,410,0.00378787878787879,23.3352661132812
"3978",8,410,0.506446005649308,23.3352661132812
"3979",9,410,0.491492090637024,23.3352661132812
"3980",10,410,0.0594429212858108,23.3352661132812
"3981",1,410,0.0594864875590301,23.3352661132812
"3982",2,410,0.882222614356018,23.3352661132812
"3983",3,410,0.523922177889199,23.3352661132812
"3984",4,410,0.0289430513241153,23.3352661132812
"3985",5,410,0.0608619102877036,23.3352661132812
"3986",6,410,0.815456843625858,23.3352661132812
"3987",7,410,0.00362199539018769,23.3352661132812
"3988",8,410,0.51285365503375,23.3352661132812
"3989",9,410,0.492294520547945,23.3352661132812
"3990",10,410,0.0589671737389912,23.3352661132812
"3991",1,460,0.064250019830253,26.1810302734375
"3992",2,460,0.907055568787673,26.1810302734375
"3993",3,460,0.558226260297657,26.1810302734375
"3994",4,460,0.0302448670970744,26.1810302734375
"3995",5,460,0.064553199920745,26.1810302734375
"3996",6,460,0.853053737629928,26.1810302734375
"3997",7,460,0.00402709134175361,26.1810302734375
"3998",8,460,0.554470923365525,26.1810302734375
"3999",9,460,0.479792248603352,26.1810302734375
"4000",10,460,0.0642418516769013,26.1810302734375
"4001",1,460,0.0667323610563658,26.1810302734375
"4002",2,460,0.902026470426712,26.1810302734375
"4003",3,460,0.567905014628836,26.1810302734375
"4004",4,460,0.0325679475164011,26.1810302734375
"4005",5,460,0.0643871937947683,26.1810302734375
"4006",6,460,0.851001565300243,26.1810302734375
"4007",7,460,0.00317164179104478,26.1810302734375
"4008",8,460,0.548418730080902,26.1810302734375
"4009",9,460,0.46855429125871,26.1810302734375
"4010",10,460,0.0659541499463626,26.1810302734375
"4011",1,460,0.0628342775642803,26.1810302734375
"4012",2,460,0.903118571848369,26.1810302734375
"4013",3,460,0.557196827881965,26.1810302734375
"4014",4,460,0.0335879643127879,26.1810302734375
"4015",5,460,0.0635020681504826,26.1810302734375
"4016",6,460,0.850646992054484,26.1810302734375
"4017",7,460,0.00475580757270898,26.1810302734375
"4018",8,460,0.548556063833502,26.1810302734375
"4019",9,460,0.473600983923395,26.1810302734375
"4020",10,460,0.0637691485571785,26.1810302734375
"4021",1,460,0.0640034874965323,26.1810302734375
"4022",2,460,0.903326975276942,26.1810302734375
"4023",3,460,0.572551144831324,26.1810302734375
"4024",4,460,0.0309235762761877,26.1810302734375
"4025",5,460,0.0652987278957111,26.1810302734375
"4026",6,460,0.857567500619272,26.1810302734375
"4027",7,460,0.00384404173531027,26.1810302734375
"4028",8,460,0.5567104111986,26.1810302734375
"4029",9,460,0.474567337257314,26.1810302734375
"4030",10,460,0.065506165985963,26.1810302734375
"4031",1,460,0.0651365255243372,26.1810302734375
"4032",2,460,0.905124209368411,26.1810302734375
"4033",3,460,0.556552169333741,26.1810302734375
"4034",4,460,0.032618825722274,26.1810302734375
"4035",5,460,0.0640737675848209,26.1810302734375
"4036",6,460,0.851195467422096,26.1810302734375
"4037",7,460,0.00438036137981384,26.1810302734375
"4038",8,460,0.554356904231626,26.1810302734375
"4039",9,460,0.474351685835483,26.1810302734375
"4040",10,460,0.0627432292907632,26.1810302734375
"4041",1,460,0.065498705952618,26.1810302734375
"4042",2,460,0.904102036315519,26.1810302734375
"4043",3,460,0.561245014147888,26.1810302734375
"4044",4,460,0.0327526132404181,26.1810302734375
"4045",5,460,0.0651751358641755,26.1810302734375
"4046",6,460,0.848896934042312,26.1810302734375
"4047",7,460,0.00280898876404494,26.1810302734375
"4048",8,460,0.55287492178266,26.1810302734375
"4049",9,460,0.462145597248556,26.1810302734375
"4050",10,460,0.0654048873981792,26.1810302734375
"4051",1,460,0.0657873891001267,26.1810302734375
"4052",2,460,0.907352300769342,26.1810302734375
"4053",3,460,0.562325168861295,26.1810302734375
"4054",4,460,0.0319148936170213,26.1810302734375
"4055",5,460,0.0625024646082259,26.1810302734375
"4056",6,460,0.854325111146217,26.1810302734375
"4057",7,460,0.00354279321275406,26.1810302734375
"4058",8,460,0.554716458239512,26.1810302734375
"4059",9,460,0.468643050802258,26.1810302734375
"4060",10,460,0.0636965256440558,26.1810302734375
"4061",1,460,0.0657639466286574,26.1810302734375
"4062",2,460,0.904264705882353,26.1810302734375
"4063",3,460,0.562001771479185,26.1810302734375
"4064",4,460,0.0310686441174746,26.1810302734375
"4065",5,460,0.0652320107599193,26.1810302734375
"4066",6,460,0.851018050868571,26.1810302734375
"4067",7,460,0.00415462427745665,26.1810302734375
"4068",8,460,0.550214832151465,26.1810302734375
"4069",9,460,0.479906993068351,26.1810302734375
"4070",10,460,0.0649294330994244,26.1810302734375
"4071",1,460,0.0647813089993707,26.1810302734375
"4072",2,460,0.906352372760381,26.1810302734375
"4073",3,460,0.567768679283748,26.1810302734375
"4074",4,460,0.0317686107159791,26.1810302734375
"4075",5,460,0.0640288625460889,26.1810302734375
"4076",6,460,0.85790115648717,26.1810302734375
"4077",7,460,0.00349714706423707,26.1810302734375
"4078",8,460,0.555909648047627,26.1810302734375
"4079",9,460,0.472801689992078,26.1810302734375
"4080",10,460,0.0646951557916435,26.1810302734375
"4081",1,460,0.0634631382957652,26.1810302734375
"4082",2,460,0.906640789497775,26.1810302734375
"4083",3,460,0.566037091430718,26.1810302734375
"4084",4,460,0.0343836179076454,26.1810302734375
"4085",5,460,0.0633360956552622,26.1810302734375
"4086",6,460,0.855412446710126,26.1810302734375
"4087",7,460,0.00344890179705936,26.1810302734375
"4088",8,460,0.560043211597435,26.1810302734375
"4089",9,460,0.475373693725473,26.1810302734375
"4090",10,460,0.06278895167345,26.1810302734375
"4091",1,460,0.0687262055837563,26.1810302734375
"4092",2,460,0.9062368733449,26.1810302734375
"4093",3,460,0.563145595556609,26.1810302734375
"4094",4,460,0.031906706920026,26.1810302734375
"4095",5,460,0.0664767331433998,26.1810302734375
"4096",6,460,0.855286900036088,26.1810302734375
"4097",7,460,0.00419096209912536,26.1810302734375
"4098",8,460,0.55084538103406,26.1810302734375
"4099",9,460,0.474490019741171,26.1810302734375
"4100",10,460,0.06641702798581,26.1810302734375
"4101",1,460,0.0645250078641082,26.1810302734375
"4102",2,460,0.905740919787657,26.1810302734375
"4103",3,460,0.563307054505913,26.1810302734375
"4104",4,460,0.0319910777177741,26.1810302734375
"4105",5,460,0.0631031630361996,26.1810302734375
"4106",6,460,0.854660205116646,26.1810302734375
"4107",7,460,0.00352504638218924,26.1810302734375
"4108",8,460,0.555737533540091,26.1810302734375
"4109",9,460,0.472640340003542,26.1810302734375
"4110",10,460,0.0643311850065241,26.1810302734375
"4111",1,460,0.0637028255285517,26.1810302734375
"4112",2,460,0.903849321838449,26.1810302734375
"4113",3,460,0.558870610674023,26.1810302734375
"4114",4,460,0.0338034735983215,26.1810302734375
"4115",5,460,0.0652492378350556,26.1810302734375
"4116",6,460,0.853978187424892,26.1810302734375
"4117",7,460,0.00370507595405706,26.1810302734375
"4118",8,460,0.554657562878841,26.1810302734375
"4119",9,460,0.466654920271342,26.1810302734375
"4120",10,460,0.0635954523922312,26.1810302734375
"4121",1,460,0.0634719639112026,26.1810302734375
"4122",2,460,0.906221358653811,26.1810302734375
"4123",3,460,0.564303295501162,26.1810302734375
"4124",4,460,0.0305150517403575,26.1810302734375
"4125",5,460,0.063470066518847,26.1810302734375
"4126",6,460,0.857331211639009,26.1810302734375
"4127",7,460,0.00530358449158742,26.1810302734375
"4128",8,460,0.555897364189331,26.1810302734375
"4129",9,460,0.478538692050062,26.1810302734375
"4130",10,460,0.0630370223718076,26.1810302734375
"4131",1,460,0.0606467937060172,26.1810302734375
"4132",2,460,0.906838634459139,26.1810302734375
"4133",3,460,0.560997994493355,26.1810302734375
"4134",4,460,0.0304054054054054,26.1810302734375
"4135",5,460,0.0623587710604559,26.1810302734375
"4136",6,460,0.858931984260821,26.1810302734375
"4137",7,460,0.00428624673872531,26.1810302734375
"4138",8,460,0.561613014884043,26.1810302734375
"4139",9,460,0.473191715818883,26.1810302734375
"4140",10,460,0.061900783705295,26.1810302734375
"4141",1,460,0.0640231801222513,26.1810302734375
"4142",2,460,0.905903823341546,26.1810302734375
"4143",3,460,0.566116124638175,26.1810302734375
"4144",4,460,0.0328576360916101,26.1810302734375
"4145",5,460,0.0635363520408163,26.1810302734375
"4146",6,460,0.852721959176276,26.1810302734375
"4147",7,460,0.00339430511031492,26.1810302734375
"4148",8,460,0.555547850208044,26.1810302734375
"4149",9,460,0.467214917102775,26.1810302734375
"4150",10,460,0.062586760798001,26.1810302734375
"4151",1,460,0.0662891537639092,26.1810302734375
"4152",2,460,0.906919801925923,26.1810302734375
"4153",3,460,0.555936809920163,26.1810302734375
"4154",4,460,0.0336471408647141,26.1810302734375
"4155",5,460,0.0652793163475233,26.1810302734375
"4156",6,460,0.851668475311991,26.1810302734375
"4157",7,460,0.00388744909292854,26.1810302734375
"4158",8,460,0.550459033431491,26.1810302734375
"4159",9,460,0.464190049620164,26.1810302734375
"4160",10,460,0.0660455568276025,26.1810302734375
"4161",1,460,0.0667272439949431,26.1810302734375
"4162",2,460,0.908273217887449,26.1810302734375
"4163",3,460,0.560898209789245,26.1810302734375
"4164",4,460,0.0338854099607889,26.1810302734375
"4165",5,460,0.0677161616960684,26.1810302734375
"4166",6,460,0.852694882559855,26.1810302734375
"4167",7,460,0.00418012540376211,26.1810302734375
"4168",8,460,0.557177615571776,26.1810302734375
"4169",9,460,0.462919035044533,26.1810302734375
"4170",10,460,0.0688352487374239,26.1810302734375
"4171",1,460,0.0654265298790467,26.1810302734375
"4172",2,460,0.904122898678253,26.1810302734375
"4173",3,460,0.564983050847458,26.1810302734375
"4174",4,460,0.0316400070311127,26.1810302734375
"4175",5,460,0.0654874960430516,26.1810302734375
"4176",6,460,0.853867871259176,26.1810302734375
"4177",7,460,0.00239146431199411,26.1810302734375
"4178",8,460,0.552984421494836,26.1810302734375
"4179",9,460,0.473187511024872,26.1810302734375
"4180",10,460,0.0657672186602683,26.1810302734375
"4181",1,460,0.0630577505208948,26.1810302734375
"4182",2,460,0.905260082890581,26.1810302734375
"4183",3,460,0.567165692271299,26.1810302734375
"4184",4,460,0.0327522451135763,26.1810302734375
"4185",5,460,0.0640602920395666,26.1810302734375
"4186",6,460,0.857175141242938,26.1810302734375
"4187",7,460,0.00398262128892107,26.1810302734375
"4188",8,460,0.549669799783361,26.1810302734375
"4189",9,460,0.478114183060947,26.1810302734375
"4190",10,460,0.0628859086797499,26.1810302734375
"4191",1,460,0.0659110654766606,26.1810302734375
"4192",2,460,0.905078275551967,26.1810302734375
"4193",3,460,0.557088744588745,26.1810302734375
"4194",4,460,0.0312063344201211,26.1810302734375
"4195",5,460,0.0656501817032707,26.1810302734375
"4196",6,460,0.850071556757002,26.1810302734375
"4197",7,460,0.00436205016357688,26.1810302734375
"4198",8,460,0.548126377663483,26.1810302734375
"4199",9,460,0.47596488178025,26.1810302734375
"4200",10,460,0.0666324354214393,26.1810302734375
"4201",1,510,0.0700883002207505,29.0267944335938
"4202",2,510,0.922732285635511,29.0267944335938
"4203",3,510,0.599546379373603,29.0267944335938
"4204",4,510,0.0330568720379147,29.0267944335938
"4205",5,510,0.069100700906823,29.0267944335938
"4206",6,510,0.882677249812292,29.0267944335938
"4207",7,510,0.00416059912627418,29.0267944335938
"4208",8,510,0.592429817388934,29.0267944335938
"4209",9,510,0.439259633491021,29.0267944335938
"4210",10,510,0.0698566841569426,29.0267944335938
"4211",1,510,0.0674764364869661,29.0267944335938
"4212",2,510,0.922373081463991,29.0267944335938
"4213",3,510,0.600441719409283,29.0267944335938
"4214",4,510,0.0332064421669107,29.0267944335938
"4215",5,510,0.0681279620853081,29.0267944335938
"4216",6,510,0.88320296681515,29.0267944335938
"4217",7,510,0.00429887410440123,29.0267944335938
"4218",8,510,0.588267154124776,29.0267944335938
"4219",9,510,0.458280485595217,29.0267944335938
"4220",10,510,0.06748296084958,29.0267944335938
"4221",1,510,0.0697270862912131,29.0267944335938
"4222",2,510,0.92169082544918,29.0267944335938
"4223",3,510,0.603763635764427,29.0267944335938
"4224",4,510,0.0343148895749228,29.0267944335938
"4225",5,510,0.0693206028564665,29.0267944335938
"4226",6,510,0.883464902922978,29.0267944335938
"4227",7,510,0.0028812512862729,29.0267944335938
"4228",8,510,0.592441127355758,29.0267944335938
"4229",9,510,0.450917472656603,29.0267944335938
"4230",10,510,0.0683392030390566,29.0267944335938
"4231",1,510,0.0704705882352941,29.0267944335938
"4232",2,510,0.921103850966217,29.0267944335938
"4233",3,510,0.603612826524884,29.0267944335938
"4234",4,510,0.0332781652677621,29.0267944335938
"4235",5,510,0.0720405596604308,29.0267944335938
"4236",6,510,0.881778441198422,29.0267944335938
"4237",7,510,0.0042092603728202,29.0267944335938
"4238",8,510,0.588596371572773,29.0267944335938
"4239",9,510,0.453877366997295,29.0267944335938
"4240",10,510,0.0714088778604908,29.0267944335938
"4241",1,510,0.0694034839369274,29.0267944335938
"4242",2,510,0.923164622560028,29.0267944335938
"4243",3,510,0.601604542903364,29.0267944335938
"4244",4,510,0.0345562130177515,29.0267944335938
"4245",5,510,0.0680867850098619,29.0267944335938
"4246",6,510,0.880969717736754,29.0267944335938
"4247",7,510,0.00328812166050144,29.0267944335938
"4248",8,510,0.5849854973554,29.0267944335938
"4249",9,510,0.447045505999547,29.0267944335938
"4250",10,510,0.0690090303245396,29.0267944335938
"4251",1,510,0.0725286814395725,29.0267944335938
"4252",2,510,0.924075030115299,29.0267944335938
"4253",3,510,0.593291892430941,29.0267944335938
"4254",4,510,0.0338028169014084,29.0267944335938
"4255",5,510,0.0731707317073171,29.0267944335938
"4256",6,510,0.881196838216342,29.0267944335938
"4257",7,510,0.0046054008792129,29.0267944335938
"4258",8,510,0.587013251092961,29.0267944335938
"4259",9,510,0.438089166173323,29.0267944335938
"4260",10,510,0.0715470922882427,29.0267944335938
"4261",1,510,0.071269574725661,29.0267944335938
"4262",2,510,0.922583655973451,29.0267944335938
"4263",3,510,0.604590831472481,29.0267944335938
"4264",4,510,0.0346096764618581,29.0267944335938
"4265",5,510,0.0720530009016426,29.0267944335938
"4266",6,510,0.883195887329978,29.0267944335938
"4267",7,510,0.00446972775294596,29.0267944335938
"4268",8,510,0.589759428944027,29.0267944335938
"4269",9,510,0.452523255291421,29.0267944335938
"4270",10,510,0.0720946634276311,29.0267944335938
"4271",1,510,0.0727429332080495,29.0267944335938
"4272",2,510,0.922422111938241,29.0267944335938
"4273",3,510,0.608825086001588,29.0267944335938
"4274",4,510,0.0341594505822634,29.0267944335938
"4275",5,510,0.0706250495127941,29.0267944335938
"4276",6,510,0.883254992874918,29.0267944335938
"4277",7,510,0.0043613707165109,29.0267944335938
"4278",8,510,0.593407344150299,29.0267944335938
"4279",9,510,0.448698106336489,29.0267944335938
"4280",10,510,0.0719432959243946,29.0267944335938
"4281",1,510,0.0697324679436441,29.0267944335938
"4282",2,510,0.92172438260388,29.0267944335938
"4283",3,510,0.60116105490131,29.0267944335938
"4284",4,510,0.0354764570687725,29.0267944335938
"4285",5,510,0.0677186583141702,29.0267944335938
"4286",6,510,0.880365198711063,29.0267944335938
"4287",7,510,0.00459674049310489,29.0267944335938
"4288",8,510,0.589020115040332,29.0267944335938
"4289",9,510,0.441883721987363,29.0267944335938
"4290",10,510,0.0683396464646465,29.0267944335938
"4291",1,510,0.0705017977176802,29.0267944335938
"4292",2,510,0.922007161019148,29.0267944335938
