"","src","lambda","dr","ol"
"3485",5,310,0.111147151043356,17.6437377929688
"3486",6,310,0.19172972396888,17.6437377929688
"3487",7,310,0.0151449117454783,17.6437377929688
"3488",8,310,0.103508012126462,17.6437377929688
"3489",9,310,0.0765419082762256,17.6437377929688
"3490",10,310,0.115306449887689,17.6437377929688
"3491",1,310,0.109602540238695,17.6437377929688
"3492",2,310,0.268390307226309,17.6437377929688
"3493",3,310,0.106307277628032,17.6437377929688
"3494",4,310,0.0446180184035951,17.6437377929688
"3495",5,310,0.104443967367969,17.6437377929688
"3496",6,310,0.189882854100106,17.6437377929688
"3497",7,310,0.0156011346279729,17.6437377929688
"3498",8,310,0.0911647020655348,17.6437377929688
"3499",9,310,0.0749047820567076,17.6437377929688
"3500",10,310,0.120077261508746,17.6437377929688
"3501",1,310,0.105093774275885,17.6437377929688
"3502",2,310,0.273768736616702,17.6437377929688
"3503",3,310,0.102545147322843,17.6437377929688
"3504",4,310,0.0476085519065462,17.6437377929688
"3505",5,310,0.11698153484897,17.6437377929688
"3506",6,310,0.195108870535235,17.6437377929688
"3507",7,310,0.0139218648823656,17.6437377929688
"3508",8,310,0.0990216105795076,17.6437377929688
"3509",9,310,0.0762312633832977,17.6437377929688
"3510",10,310,0.119592875318066,17.6437377929688
"3511",1,310,0.107714068110108,17.6437377929688
"3512",2,310,0.266486486486486,17.6437377929688
"3513",3,310,0.103440996411231,17.6437377929688
"3514",4,310,0.0525258930458677,17.6437377929688
"3515",5,310,0.110556038227628,17.6437377929688
"3516",6,310,0.193457538994801,17.6437377929688
"3517",7,310,0.0164547494390426,17.6437377929688
"3518",8,310,0.101267182130584,17.6437377929688
"3519",9,310,0.0660098522167488,17.6437377929688
"3520",10,310,0.110660677111866,17.6437377929688
"3521",1,310,0.116523605150215,17.6437377929688
"3522",2,310,0.263451443569554,17.6437377929688
"3523",3,310,0.101964552637198,17.6437377929688
"3524",4,310,0.0465415549597855,17.6437377929688
"3525",5,310,0.114633634264119,17.6437377929688
"3526",6,310,0.187126885922067,17.6437377929688
"3527",7,310,0.0173047804455981,17.6437377929688
"3528",8,310,0.0964208242950109,17.6437377929688
"3529",9,310,0.0717122920021471,17.6437377929688
"3530",10,310,0.118134826620719,17.6437377929688
"3531",1,310,0.123080298376481,17.6437377929688
"3532",2,310,0.2602383531961,17.6437377929688
"3533",3,310,0.102188207394632,17.6437377929688
"3534",4,310,0.0512792714657415,17.6437377929688
"3535",5,310,0.116643712257654,17.6437377929688
"3536",6,310,0.198579270261543,17.6437377929688
"3537",7,310,0.0160242529233434,17.6437377929688
"3538",8,310,0.095585083583369,17.6437377929688
"3539",9,310,0.0739740820734341,17.6437377929688
"3540",10,310,0.106415094339623,17.6437377929688
"3541",1,310,0.115070527097253,17.6437377929688
"3542",2,310,0.272929228816249,17.6437377929688
"3543",3,310,0.098705501618123,17.6437377929688
"3544",4,310,0.0456418039895924,17.6437377929688
"3545",5,310,0.109711058005648,17.6437377929688
"3546",6,310,0.193593314763231,17.6437377929688
"3547",7,310,0.0179215270413574,17.6437377929688
"3548",8,310,0.0908794434177628,17.6437377929688
"3549",9,310,0.0737002062303267,17.6437377929688
"3550",10,310,0.111111111111111,17.6437377929688
"3551",1,310,0.114249037227214,17.6437377929688
"3552",2,310,0.261469361565608,17.6437377929688
"3553",3,310,0.103481418197352,17.6437377929688
"3554",4,310,0.049724948764966,17.6437377929688
"3555",5,310,0.108812260536398,17.6437377929688
"3556",6,310,0.190748992149374,17.6437377929688
"3557",7,310,0.0164403903266865,17.6437377929688
"3558",8,310,0.0979431929480901,17.6437377929688
"3559",9,310,0.0694653210221172,17.6437377929688
"3560",10,310,0.11072626907674,17.6437377929688
"3561",1,310,0.120345673743732,17.6437377929688
"3562",2,310,0.25734735928858,17.6437377929688
"3563",3,310,0.10369031160268,17.6437377929688
"3564",4,310,0.0471606273661439,17.6437377929688
"3565",5,310,0.115542142703169,17.6437377929688
"3566",6,310,0.191163793103448,17.6437377929688
"3567",7,310,0.0175154070710347,17.6437377929688
"3568",8,310,0.087892962036332,17.6437377929688
"3569",9,310,0.0754027926960258,17.6437377929688
"3570",10,310,0.112283345892992,17.6437377929688
"3571",1,360,0.16475456084258,20.489501953125
"3572",2,360,0.386763473889975,20.489501953125
"3573",3,360,0.164113384093202,20.489501953125
"3574",4,360,0.0735602810988409,20.489501953125
"3575",5,360,0.168335187245087,20.489501953125
"3576",6,360,0.306303829943192,20.489501953125
"3577",7,360,0.0242616992276238,20.489501953125
"3578",8,360,0.147067026122525,20.489501953125
"3579",9,360,0.104263206672845,20.489501953125
"3580",10,360,0.165383545125684,20.489501953125
"3581",1,360,0.170188995438041,20.489501953125
"3582",2,360,0.392817059483726,20.489501953125
"3583",3,360,0.156762201263621,20.489501953125
"3584",4,360,0.0717924965261695,20.489501953125
"3585",5,360,0.172153065929,20.489501953125
"3586",6,360,0.299934756268059,20.489501953125
"3587",7,360,0.0207461159177598,20.489501953125
"3588",8,360,0.151814276574353,20.489501953125
"3589",9,360,0.104127928597992,20.489501953125
"3590",10,360,0.172874273255814,20.489501953125
"3591",1,360,0.181560153817982,20.489501953125
"3592",2,360,0.393992444485396,20.489501953125
"3593",3,360,0.145623836126629,20.489501953125
"3594",4,360,0.0688277911945012,20.489501953125
"3595",5,360,0.175232774674115,20.489501953125
"3596",6,360,0.283147989734816,20.489501953125
"3597",7,360,0.0218369259606373,20.489501953125
"3598",8,360,0.14809682187731,20.489501953125
"3599",9,360,0.103721444362564,20.489501953125
"3600",10,360,0.174233243218048,20.489501953125
"3601",1,360,0.171013960323292,20.489501953125
"3602",2,360,0.394444444444444,20.489501953125
"3603",3,360,0.158776938662737,20.489501953125
"3604",4,360,0.0727007032605717,20.489501953125
"3605",5,360,0.170596393897365,20.489501953125
"3606",6,360,0.291454022455229,20.489501953125
"3607",7,360,0.023954337045008,20.489501953125
"3608",8,360,0.1552482139586,20.489501953125
"3609",9,360,0.103543999259739,20.489501953125
"3610",10,360,0.164609053497942,20.489501953125
"3611",1,360,0.183047131896237,20.489501953125
"3612",2,360,0.397473723031532,20.489501953125
"3613",3,360,0.151215375918598,20.489501953125
"3614",4,360,0.0732360546730698,20.489501953125
"3615",5,360,0.174764455939405,20.489501953125
"3616",6,360,0.288829835975442,20.489501953125
"3617",7,360,0.021953488372093,20.489501953125
"3618",8,360,0.142444568660332,20.489501953125
"3619",9,360,0.105059441526127,20.489501953125
"3620",10,360,0.173568763083644,20.489501953125
"3621",1,360,0.162482501166589,20.489501953125
"3622",2,360,0.382473458744645,20.489501953125
"3623",3,360,0.158103495987455,20.489501953125
"3624",4,360,0.0745486858104948,20.489501953125
"3625",5,360,0.171813953488372,20.489501953125
"3626",6,360,0.293559384501981,20.489501953125
"3627",7,360,0.0202451708766716,20.489501953125
"3628",8,360,0.141342421660513,20.489501953125
"3629",9,360,0.106924643584521,20.489501953125
"3630",10,360,0.16968559361802,20.489501953125
"3631",1,360,0.177106227106227,20.489501953125
"3632",2,360,0.394398530762167,20.489501953125
"3633",3,360,0.165998176845943,20.489501953125
"3634",4,360,0.0704369700922389,20.489501953125
"3635",5,360,0.175041876046901,20.489501953125
"3636",6,360,0.286951662475552,20.489501953125
"3637",7,360,0.0232014220226401,20.489501953125
"3638",8,360,0.147492895774131,20.489501953125
"3639",9,360,0.111193752324284,20.489501953125
"3640",10,360,0.179656055616539,20.489501953125
"3641",1,360,0.168036192410673,20.489501953125
"3642",2,360,0.401743919229004,20.489501953125
"3643",3,360,0.156946508172363,20.489501953125
"3644",4,360,0.0739062066413838,20.489501953125
"3645",5,360,0.172570474777448,20.489501953125
"3646",6,360,0.292183737729209,20.489501953125
"3647",7,360,0.0235348837209302,20.489501953125
"3648",8,360,0.154955793392275,20.489501953125
"3649",9,360,0.10455764075067,20.489501953125
"3650",10,360,0.167009153745563,20.489501953125
"3651",1,360,0.170851024552335,20.489501953125
"3652",2,360,0.386410690758517,20.489501953125
"3653",3,360,0.160040586661747,20.489501953125
"3654",4,360,0.0698702016017675,20.489501953125
"3655",5,360,0.164603731756882,20.489501953125
"3656",6,360,0.296391515930585,20.489501953125
"3657",7,360,0.0229906542056075,20.489501953125
"3658",8,360,0.147400725378964,20.489501953125
"3659",9,360,0.106742605180966,20.489501953125
"3660",10,360,0.172279432229335,20.489501953125
"3661",1,360,0.171428571428571,20.489501953125
"3662",2,360,0.392979849568205,20.489501953125
"3663",3,360,0.155128567391919,20.489501953125
"3664",4,360,0.0712584722476644,20.489501953125
"3665",5,360,0.176557726136469,20.489501953125
"3666",6,360,0.307106598984772,20.489501953125
"3667",7,360,0.0225480189292011,20.489501953125
"3668",8,360,0.137718971300783,20.489501953125
"3669",9,360,0.103932323138421,20.489501953125
"3670",10,360,0.166126493193814,20.489501953125
"3671",1,360,0.168990673192354,20.489501953125
"3672",2,360,0.38446420215255,20.489501953125
"3673",3,360,0.160972044582496,20.489501953125
"3674",4,360,0.0769372016158649,20.489501953125
"3675",5,360,0.166431990988454,20.489501953125
"3676",6,360,0.294443418866531,20.489501953125
"3677",7,360,0.0231143552311436,20.489501953125
"3678",8,360,0.144828224835633,20.489501953125
"3679",9,360,0.109552127857276,20.489501953125
"3680",10,360,0.171572212065814,20.489501953125
"3681",1,360,0.17630217953454,20.489501953125
"3682",2,360,0.401345498110773,20.489501953125
"3683",3,360,0.153065971899135,20.489501953125
"3684",4,360,0.0742215785662563,20.489501953125
"3685",5,360,0.167054443927408,20.489501953125
"3686",6,360,0.305032021957914,20.489501953125
"3687",7,360,0.0229821658393087,20.489501953125
"3688",8,360,0.147166361974406,20.489501953125
"3689",9,360,0.0977965307079231,20.489501953125
"3690",10,360,0.166343758649322,20.489501953125
"3691",1,360,0.176454216532146,20.489501953125
"3692",2,360,0.392069254398213,20.489501953125
"3693",3,360,0.163296903460838,20.489501953125
"3694",4,360,0.0730008358874338,20.489501953125
"3695",5,360,0.16431489045674,20.489501953125
"3696",6,360,0.300329428989751,20.489501953125
"3697",7,360,0.0236593059936909,20.489501953125
"3698",8,360,0.143135979180221,20.489501953125
"3699",9,360,0.102493582691602,20.489501953125
"3700",10,360,0.17144966319092,20.489501953125
"3701",1,360,0.166960884511753,20.489501953125
"3702",2,360,0.39086011517741,20.489501953125
"3703",3,360,0.150706582372629,20.489501953125
"3704",4,360,0.0679865521105715,20.489501953125
"3705",5,360,0.169436146377894,20.489501953125
"3706",6,360,0.295277777777778,20.489501953125
"3707",7,360,0.0265373352855051,20.489501953125
"3708",8,360,0.147115650013801,20.489501953125
"3709",9,360,0.108794112096622,20.489501953125
"3710",10,360,0.168596572487263,20.489501953125
"3711",1,360,0.173462783171521,20.489501953125
"3712",2,360,0.380710659898477,20.489501953125
"3713",3,360,0.157021747143384,20.489501953125
"3714",4,360,0.0708528584817245,20.489501953125
"3715",5,360,0.173792337590228,20.489501953125
"3716",6,360,0.302882001087548,20.489501953125
"3717",7,360,0.0214983101764927,20.489501953125
"3718",8,360,0.152991294684201,20.489501953125
"3719",9,360,0.113029827315542,20.489501953125
"3720",10,360,0.175952535459349,20.489501953125
"3721",1,360,0.171738727036556,20.489501953125
"3722",2,360,0.399142022635999,20.489501953125
"3723",3,360,0.149096666045819,20.489501953125
"3724",4,360,0.0757930195564705,20.489501953125
"3725",5,360,0.170029347028613,20.489501953125
"3726",6,360,0.283758082921263,20.489501953125
"3727",7,360,0.0238559361366379,20.489501953125
"3728",8,360,0.151362721785257,20.489501953125
"3729",9,360,0.106165971256375,20.489501953125
"3730",10,360,0.165888286941902,20.489501953125
"3731",1,360,0.172247446083995,20.489501953125
"3732",2,360,0.398636196092886,20.489501953125
"3733",3,360,0.159326424870466,20.489501953125
"3734",4,360,0.0802109858130229,20.489501953125
"3735",5,360,0.166759310728182,20.489501953125
"3736",6,360,0.292800743149094,20.489501953125
"3737",7,360,0.0245633697581022,20.489501953125
"3738",8,360,0.146046852122987,20.489501953125
"3739",9,360,0.108617345525076,20.489501953125
"3740",10,360,0.175298062593145,20.489501953125
"3741",1,360,0.166305474418166,20.489501953125
"3742",2,360,0.399205102135133,20.489501953125
"3743",3,360,0.147371390952694,20.489501953125
"3744",4,360,0.0725648897571867,20.489501953125
"3745",5,360,0.165750412314459,20.489501953125
"3746",6,360,0.294954839886872,20.489501953125
"3747",7,360,0.0221545278316256,20.489501953125
"3748",8,360,0.143533123028391,20.489501953125
"3749",9,360,0.101021355617456,20.489501953125
"3750",10,360,0.177779847271373,20.489501953125
"3751",1,360,0.168637155164513,20.489501953125
"3752",2,360,0.387757009345794,20.489501953125
"3753",3,360,0.15356422943009,20.489501953125
"3754",4,360,0.0706707260817419,20.489501953125
"3755",5,360,0.17744014732965,20.489501953125
"3756",6,360,0.305794187534272,20.489501953125
"3757",7,360,0.0270667033672814,20.489501953125
"3758",8,360,0.147942367454563,20.489501953125
"3759",9,360,0.0966648341579622,20.489501953125
"3760",10,360,0.167585755678101,20.489501953125
"3761",1,360,0.165885488466134,20.489501953125
"3762",2,360,0.394803017602682,20.489501953125
"3763",3,360,0.146389069616135,20.489501953125
"3764",4,360,0.069595354065193,20.489501953125
"3765",5,360,0.168071950534008,20.489501953125
"3766",6,360,0.296893834028744,20.489501953125
"3767",7,360,0.0221933327142724,20.489501953125
"3768",8,360,0.150124412496544,20.489501953125
"3769",9,360,0.10380687093779,20.489501953125
"3770",10,360,0.159229685298262,20.489501953125
"3771",1,360,0.16840131270511,20.489501953125
"3772",2,360,0.385314296310032,20.489501953125
"3773",3,360,0.152432231711846,20.489501953125
"3774",4,360,0.0709958349110186,20.489501953125
"3775",5,360,0.166448107905583,20.489501953125
"3776",6,360,0.296862059446029,20.489501953125
"3777",7,360,0.0234138279313194,20.489501953125
"3778",8,360,0.1422775472568,20.489501953125
"3779",9,360,0.108884124172648,20.489501953125
"3780",10,360,0.170595360104351,20.489501953125
"3781",1,410,0.236131327834385,23.3352661132812
"3782",2,410,0.513105574941167,23.3352661132812
"3783",3,410,0.203662642687033,23.3352661132812
"3784",4,410,0.100805152979066,23.3352661132812
"3785",5,410,0.229261920313521,23.3352661132812
"3786",6,410,0.398763648041105,23.3352661132812
"3787",7,410,0.0304108702685215,23.3352661132812
"3788",8,410,0.196331184928111,23.3352661132812
"3789",9,410,0.138392492860057,23.3352661132812
"3790",10,410,0.223950737319721,23.3352661132812
"3791",1,410,0.233769399528723,23.3352661132812
"3792",2,410,0.517079488424802,23.3352661132812
"3793",3,410,0.21240285233555,23.3352661132812
"3794",4,410,0.103498542274052,23.3352661132812
"3795",5,410,0.220286970224766,23.3352661132812
"3796",6,410,0.406904955320877,23.3352661132812
"3797",7,410,0.0285154015850968,23.3352661132812
"3798",8,410,0.200949885358664,23.3352661132812
"3799",9,410,0.135597341546442,23.3352661132812
"3800",10,410,0.229533594259622,23.3352661132812
"3801",1,410,0.23025735588872,23.3352661132812
"3802",2,410,0.52101176658929,23.3352661132812
"3803",3,410,0.209990976950209,23.3352661132812
"3804",4,410,0.0954724409448819,23.3352661132812
"3805",5,410,0.229362292806402,23.3352661132812
"3806",6,410,0.403538673808944,23.3352661132812
"3807",7,410,0.0320825666053284,23.3352661132812
"3808",8,410,0.189482266612311,23.3352661132812
"3809",9,410,0.123352793994996,23.3352661132812
"3810",10,410,0.23578895785691,23.3352661132812
"3811",1,410,0.220189534404615,23.3352661132812
"3812",2,410,0.519164599503881,23.3352661132812
"3813",3,410,0.216161778923622,23.3352661132812
"3814",4,410,0.0979757085020243,23.3352661132812
"3815",5,410,0.221887222946545,23.3352661132812
"3816",6,410,0.404505307511547,23.3352661132812
"3817",7,410,0.0307868664537788,23.3352661132812
"3818",8,410,0.199550128534704,23.3352661132812
"3819",9,410,0.13137776300482,23.3352661132812
"3820",10,410,0.234220471174721,23.3352661132812
"3821",1,410,0.224355858045698,23.3352661132812
"3822",2,410,0.496337749979426,23.3352661132812
"3823",3,410,0.204350314825415,23.3352661132812
"3824",4,410,0.095253682487725,23.3352661132812
"3825",5,410,0.230035076270495,23.3352661132812
"3826",6,410,0.40337097038128,23.3352661132812
"3827",7,410,0.0297440065014222,23.3352661132812
"3828",8,410,0.194962381419693,23.3352661132812
"3829",9,410,0.128636437510158,23.3352661132812
"3830",10,410,0.227871635276049,23.3352661132812
"3831",1,410,0.225667317708333,23.3352661132812
"3832",2,410,0.510441022333306,23.3352661132812
"3833",3,410,0.224835973755801,23.3352661132812
"3834",4,410,0.101586530678323,23.3352661132812
"3835",5,410,0.234964239271782,23.3352661132812
"3836",6,410,0.401894890274516,23.3352661132812
"3837",7,410,0.0280457890433361,23.3352661132812
"3838",8,410,0.20256,23.3352661132812
"3839",9,410,0.132538910505837,23.3352661132812
"3840",10,410,0.232548634951774,23.3352661132812
"3841",1,410,0.222014013361577,23.3352661132812
"3842",2,410,0.512136505647681,23.3352661132812
"3843",3,410,0.211610937374709,23.3352661132812
"3844",4,410,0.0970936840396168,23.3352661132812
"3845",5,410,0.227827502034174,23.3352661132812
"3846",6,410,0.403772037720377,23.3352661132812
"3847",7,410,0.0283486313053367,23.3352661132812
"3848",8,410,0.199106780349168,23.3352661132812
"3849",9,410,0.137630239883693,23.3352661132812
"3850",10,410,0.229903667125395,23.3352661132812
"3851",1,410,0.229242608343459,23.3352661132812
"3852",2,410,0.513864541832669,23.3352661132812
"3853",3,410,0.214251246581953,23.3352661132812
"3854",4,410,0.0943458251150559,23.3352661132812
"3855",5,410,0.220817843866171,23.3352661132812
"3856",6,410,0.398685831622177,23.3352661132812
"3857",7,410,0.0312168015036365,23.3352661132812
"3858",8,410,0.201570680628272,23.3352661132812
"3859",9,410,0.131148894024431,23.3352661132812
"3860",10,410,0.223150651265667,23.3352661132812
"3861",1,410,0.234676572720665,23.3352661132812
"3862",2,410,0.516918355810385,23.3352661132812
"3863",3,410,0.209851331481784,23.3352661132812
"3864",4,410,0.096896718926782,23.3352661132812
"3865",5,410,0.232609048159559,23.3352661132812
"3866",6,410,0.402021197929505,23.3352661132812
"3867",7,410,0.0280174184537014,23.3352661132812
"3868",8,410,0.201374120726321,23.3352661132812
"3869",9,410,0.138828979950475,23.3352661132812
"3870",10,410,0.228146361077604,23.3352661132812
"3871",1,410,0.228239229115235,23.3352661132812
"3872",2,410,0.507587126896782,23.3352661132812
"3873",3,410,0.205798979509193,23.3352661132812
"3874",4,410,0.0915447154471545,23.3352661132812
"3875",5,410,0.225320149132761,23.3352661132812
"3876",6,410,0.405610372665742,23.3352661132812
"3877",7,410,0.0312705727452271,23.3352661132812
"3878",8,410,0.205378973105134,23.3352661132812
"3879",9,410,0.136063727067911,23.3352661132812
"3880",10,410,0.226664477464904,23.3352661132812
"3881",1,410,0.225228135346846,23.3352661132812
"3882",2,410,0.515869827239855,23.3352661132812
"3883",3,410,0.20454918705863,23.3352661132812
"3884",4,410,0.0994425315625512,23.3352661132812
"3885",5,410,0.231197315655946,23.3352661132812
"3886",6,410,0.398597406833564,23.3352661132812
"3887",7,410,0.0322057272653525,23.3352661132812
"3888",8,410,0.199789268925272,23.3352661132812
"3889",9,410,0.132344552196235,23.3352661132812
"3890",10,410,0.231859410430839,23.3352661132812
"3891",1,410,0.231075373619233,23.3352661132812
"3892",2,410,0.51048556218745,23.3352661132812
"3893",3,410,0.207733007733008,23.3352661132812
"3894",4,410,0.106059386819023,23.3352661132812
"3895",5,410,0.22415051496229,23.3352661132812
"3896",6,410,0.399773407785061,23.3352661132812
"3897",7,410,0.0329847144006436,23.3352661132812
"3898",8,410,0.199918367346939,23.3352661132812
"3899",9,410,0.133841043506441,23.3352661132812
"3900",10,410,0.236037934668072,23.3352661132812
"3901",1,410,0.228156534580359,23.3352661132812
"3902",2,410,0.511926155856886,23.3352661132812
"3903",3,410,0.204257767548907,23.3352661132812
"3904",4,410,0.0946631248490703,23.3352661132812
"3905",5,410,0.225780560237579,23.3352661132812
"3906",6,410,0.401908023483366,23.3352661132812
"3907",7,410,0.0319793264960026,23.3352661132812
"3908",8,410,0.207282687505035,23.3352661132812
"3909",9,410,0.131488736532811,23.3352661132812
"3910",10,410,0.227672335880371,23.3352661132812
"3911",1,410,0.226048026048026,23.3352661132812
"3912",2,410,0.496169858451291,23.3352661132812
"3913",3,410,0.213412164898356,23.3352661132812
"3914",4,410,0.0975767890428722,23.3352661132812
"3915",5,410,0.216662538188424,23.3352661132812
"3916",6,410,0.398417747328929,23.3352661132812
"3917",7,410,0.0309683762084221,23.3352661132812
"3918",8,410,0.19627449399242,23.3352661132812
"3919",9,410,0.129805332897105,23.3352661132812
"3920",10,410,0.219579736113374,23.3352661132812
"3921",1,410,0.225357873210634,23.3352661132812
"3922",2,410,0.514258173347257,23.3352661132812
"3923",3,410,0.214813611629985,23.3352661132812
"3924",4,410,0.0918476034412126,23.3352661132812
"3925",5,410,0.226025185663545,23.3352661132812
"3926",6,410,0.407743398671635,23.3352661132812
"3927",7,410,0.0283463287849253,23.3352661132812
"3928",8,410,0.192687505100792,23.3352661132812
"3929",9,410,0.140393294648614,23.3352661132812
"3930",10,410,0.22188374773588,23.3352661132812
"3931",1,410,0.225338333605087,23.3352661132812
"3932",2,410,0.504397394136808,23.3352661132812
"3933",3,410,0.212296797038468,23.3352661132812
"3934",4,410,0.102286697811655,23.3352661132812
"3935",5,410,0.232331307962904,23.3352661132812
"3936",6,410,0.397556776256457,23.3352661132812
"3937",7,410,0.030975989510776,23.3352661132812
"3938",8,410,0.195949823727146,23.3352661132812
"3939",9,410,0.134462635759442,23.3352661132812
"3940",10,410,0.224322103533279,23.3352661132812
"3941",1,410,0.2272615837215,23.3352661132812
"3942",2,410,0.515809956218583,23.3352661132812
"3943",3,410,0.206050826946349,23.3352661132812
"3944",4,410,0.0993377483443709,23.3352661132812
"3945",5,410,0.230410981289321,23.3352661132812
"3946",6,410,0.393357077776857,23.3352661132812
"3947",7,410,0.0312626221827288,23.3352661132812
"3948",8,410,0.198503700089453,23.3352661132812
"3949",9,410,0.136138009602083,23.3352661132812
"3950",10,410,0.231468081685158,23.3352661132812
"3951",1,410,0.228772619340048,23.3352661132812
"3952",2,410,0.513096200485044,23.3352661132812
"3953",3,410,0.205522714389829,23.3352661132812
"3954",4,410,0.0967795761722009,23.3352661132812
"3955",5,410,0.230009711880868,23.3352661132812
"3956",6,410,0.39724680432645,23.3352661132812
"3957",7,410,0.0349183361493282,23.3352661132812
"3958",8,410,0.201606360538699,23.3352661132812
"3959",9,410,0.133809172204447,23.3352661132812
"3960",10,410,0.23038343310144,23.3352661132812
"3961",1,410,0.231626192193636,23.3352661132812
"3962",2,410,0.510692831397677,23.3352661132812
"3963",3,410,0.207755788798974,23.3352661132812
"3964",4,410,0.0976188527943703,23.3352661132812
"3965",5,410,0.229248046875,23.3352661132812
"3966",6,410,0.414183022372991,23.3352661132812
"3967",7,410,0.030448452755254,23.3352661132812
"3968",8,410,0.197829783788161,23.3352661132812
"3969",9,410,0.129016553067186,23.3352661132812
"3970",10,410,0.225894859230961,23.3352661132812
"3971",1,410,0.236499960118051,23.3352661132812
"3972",2,410,0.506300300788554,23.3352661132812
"3973",3,410,0.214117647058824,23.3352661132812
"3974",4,410,0.101393866985265,23.3352661132812
"3975",5,410,0.227663369547592,23.3352661132812
"3976",6,410,0.405089796247081,23.3352661132812
"3977",7,410,0.031596995427825,23.3352661132812
"3978",8,410,0.198822390708179,23.3352661132812
"3979",9,410,0.137434554973822,23.3352661132812
"3980",10,410,0.225168281070432,23.3352661132812
"3981",1,410,0.230642639677446,23.3352661132812
"3982",2,410,0.503026337313921,23.3352661132812
"3983",3,410,0.210590235608453,23.3352661132812
"3984",4,410,0.0986686269705138,23.3352661132812
"3985",5,410,0.223008130081301,23.3352661132812
"3986",6,410,0.404587603709126,23.3352661132812
"3987",7,410,0.0310205428595,23.3352661132812
"3988",8,410,0.201042084168337,23.3352661132812
"3989",9,410,0.138074310827008,23.3352661132812
"3990",10,410,0.225182186234818,23.3352661132812
"3991",1,460,0.283056812468577,26.1810302734375
"3992",2,460,0.608944543828265,26.1810302734375
"3993",3,460,0.267919075144509,26.1810302734375
"3994",4,460,0.125489911453041,26.1810302734375
"3995",5,460,0.277644840838228,26.1810302734375
"3996",6,460,0.495572693516138,26.1810302734375
"3997",7,460,0.0393506775853323,26.1810302734375
"3998",8,460,0.254555890371646,26.1810302734375
"3999",9,460,0.15953899681067,26.1810302734375
"4000",10,460,0.278281376667404,26.1810302734375
"4001",1,460,0.27942681678608,26.1810302734375
"4002",2,460,0.611786852012743,26.1810302734375
"4003",3,460,0.262062440870388,26.1810302734375
"4004",4,460,0.126021847645229,26.1810302734375
"4005",5,460,0.286819484240688,26.1810302734375
"4006",6,460,0.496989044475078,26.1810302734375
"4007",7,460,0.0354342143479524,26.1810302734375
"4008",8,460,0.248044611819235,26.1810302734375
"4009",9,460,0.167126069926012,26.1810302734375
"4010",10,460,0.284199288256228,26.1810302734375
"4011",1,460,0.281421158835399,26.1810302734375
"4012",2,460,0.600102369113776,26.1810302734375
"4013",3,460,0.266700331842447,26.1810302734375
"4014",4,460,0.124356837451989,26.1810302734375
"4015",5,460,0.285444234404537,26.1810302734375
"4016",6,460,0.497193032963869,26.1810302734375
"4017",7,460,0.0380668170900357,26.1810302734375
"4018",8,460,0.250072695551032,26.1810302734375
"4019",9,460,0.162438028579761,26.1810302734375
"4020",10,460,0.283698156682028,26.1810302734375
"4021",1,460,0.279189287006877,26.1810302734375
"4022",2,460,0.606182892556028,26.1810302734375
"4023",3,460,0.264457392571012,26.1810302734375
"4024",4,460,0.122100122100122,26.1810302734375
"4025",5,460,0.283657360035083,26.1810302734375
"4026",6,460,0.503661277459581,26.1810302734375
"4027",7,460,0.0393201050481471,26.1810302734375
"4028",8,460,0.254809747755451,26.1810302734375
"4029",9,460,0.166356077981651,26.1810302734375
"4030",10,460,0.277986965966691,26.1810302734375
"4031",1,460,0.286136330883413,26.1810302734375
"4032",2,460,0.595736834341348,26.1810302734375
"4033",3,460,0.270452911574407,26.1810302734375
"4034",4,460,0.121251915079886,26.1810302734375
"4035",5,460,0.286442405708461,26.1810302734375
"4036",6,460,0.487968499343736,26.1810302734375
"4037",7,460,0.0350188898575995,26.1810302734375
"4038",8,460,0.251047536483167,26.1810302734375
"4039",9,460,0.154560070154925,26.1810302734375
"4040",10,460,0.286448664857918,26.1810302734375
"4041",1,460,0.28257718509929,26.1810302734375
"4042",2,460,0.613178855901521,26.1810302734375
"4043",3,460,0.266309396212933,26.1810302734375
"4044",4,460,0.117300757966002,26.1810302734375
"4045",5,460,0.282368440313255,26.1810302734375
"4046",6,460,0.490919742237844,26.1810302734375
"4047",7,460,0.0362361192285213,26.1810302734375
"4048",8,460,0.254450186620729,26.1810302734375
"4049",9,460,0.165691162656261,26.1810302734375
"4050",10,460,0.277379140392839,26.1810302734375
"4051",1,460,0.27809250627465,26.1810302734375
"4052",2,460,0.613461122721049,26.1810302734375
"4053",3,460,0.266709511568123,26.1810302734375
"4054",4,460,0.122685685469347,26.1810302734375
"4055",5,460,0.282636887608069,26.1810302734375
"4056",6,460,0.503222572328846,26.1810302734375
"4057",7,460,0.0412729985082049,26.1810302734375
"4058",8,460,0.247584630134966,26.1810302734375
"4059",9,460,0.153790351831701,26.1810302734375
"4060",10,460,0.281028240405503,26.1810302734375
"4061",1,460,0.282129167570695,26.1810302734375
"4062",2,460,0.60014440433213,26.1810302734375
"4063",3,460,0.266039783001808,26.1810302734375
"4064",4,460,0.117651349380015,26.1810302734375
"4065",5,460,0.277007299270073,26.1810302734375
"4066",6,460,0.50312567363656,26.1810302734375
"4067",7,460,0.0408089037608205,26.1810302734375
"4068",8,460,0.254986678188234,26.1810302734375
"4069",9,460,0.171986830804466,26.1810302734375
"4070",10,460,0.273030213270142,26.1810302734375
"4071",1,460,0.284326614081215,26.1810302734375
