"","dst","lambda","tr","ol"
"350",10,1010,4.44161688575368,57.4844360351562
"351",1,1010,4.49552487816419,57.4844360351562
"352",2,1010,0.136546789368488,57.4844360351562
"353",3,1010,1.48032504408304,57.4844360351562
"354",4,1010,2.66187491080585,57.4844360351562
"355",5,1010,4.49916461356282,57.4844360351562
"356",6,1010,0.179264852102591,57.4844360351562
"357",7,1010,0.403403328512708,57.4844360351562
"358",8,1010,1.50881019518214,57.4844360351562
"359",9,1010,2.34705814390712,57.4844360351562
"360",10,1010,4.48736827996404,57.4844360351562
"361",1,1010,4.51756751712804,57.4844360351562
"362",2,1010,0.146806032050086,57.4844360351562
"363",3,1010,1.44328645609145,57.4844360351562
"364",4,1010,2.6897695265922,57.4844360351562
"365",5,1010,4.48778954318742,57.4844360351562
"366",6,1010,0.168744564998211,57.4844360351562
"367",7,1010,0.406042149941276,57.4844360351562
"368",8,1010,1.46899415646156,57.4844360351562
"369",9,1010,2.28777043877052,57.4844360351562
"370",10,1010,4.47432521554494,57.4844360351562
"371",1,1010,4.51102883777572,57.4844360351562
"372",2,1010,0.158796707535783,57.4844360351562
"373",3,1010,1.44473435912458,57.4844360351562
"374",4,1010,2.71751789492691,57.4844360351562
"375",5,1010,4.49137802718835,57.4844360351562
"376",6,1010,0.161487853875055,57.4844360351562
"377",7,1010,0.414512321695686,57.4844360351562
"378",8,1010,1.45222872611305,57.4844360351562
"379",9,1010,2.26423419587782,57.4844360351562
"380",10,1010,4.46912991197398,57.4844360351562
"381",1,1010,4.48442889895982,57.4844360351562
"382",2,1010,0.149096562108241,57.4844360351562
"383",3,1010,1.43120482471448,57.4844360351562
"384",4,1010,2.66698454654902,57.4844360351562
"385",5,1010,4.51034965801256,57.4844360351562
"386",6,1010,0.165665502935356,57.4844360351562
"387",7,1010,0.403467899754482,57.4844360351562
"388",8,1010,1.45455067392753,57.4844360351562
"389",9,1010,2.32848677186923,57.4844360351562
"390",10,1010,4.48242568268258,57.4844360351562
"391",1,1010,4.4812057542388,57.4844360351562
"392",2,1010,0.143779212160677,57.4844360351562
"393",3,1010,1.44251828445252,57.4844360351562
"394",4,1010,2.70581952774815,57.4844360351562
"395",5,1010,4.50716836932483,57.4844360351562
"396",6,1010,0.172833008337436,57.4844360351562
"397",7,1010,0.410355752096268,57.4844360351562
"398",8,1010,1.45427850552847,57.4844360351562
"399",9,1010,2.29845272269912,57.4844360351562
"400",10,1010,4.47471211228318,57.4844360351562
"401",1,1010,4.46097029114814,57.4844360351562
"402",2,1010,0.135992763016342,57.4844360351562
"403",3,1010,1.46682568064783,57.4844360351562
"404",4,1010,2.70331650380318,57.4844360351562
"405",5,1010,4.455442791678,57.4844360351562
"406",6,1010,0.161868377858227,57.4844360351562
"407",7,1010,0.391133593631302,57.4844360351562
"408",8,1010,1.47088401221188,57.4844360351562
"409",9,1010,2.32618692608275,57.4844360351562
"410",10,1010,4.51408311421415,57.4844360351562
"411",1,1010,4.53326277059479,57.4844360351562
"412",2,1010,0.147366641355399,57.4844360351562
"413",3,1010,1.44661028180723,57.4844360351562
"414",4,1010,2.7031191246886,57.4844360351562
"415",5,1010,4.47528901479998,57.4844360351562
"416",6,1010,0.159169319022891,57.4844360351562
"417",7,1010,0.391255077135325,57.4844360351562
"418",8,1010,1.46518354097745,57.4844360351562
"419",9,1010,2.34055210738864,57.4844360351562
"420",10,1010,4.47506827090394,57.4844360351562
"421",1,1060,4.45062626698138,60.3302001953125
"422",2,1060,0.111375926595854,60.3302001953125
"423",3,1060,1.43904002078562,60.3302001953125
"424",4,1060,2.67902503171107,60.3302001953125
"425",5,1060,4.50820847730179,60.3302001953125
"426",6,1060,0.144741733046779,60.3302001953125
"427",7,1060,0.385571393796139,60.3302001953125
"428",8,1060,1.4728793572031,60.3302001953125
"429",9,1060,2.25581944963876,60.3302001953125
"430",10,1060,4.49919818368474,60.3302001953125
"431",1,1060,4.46983471833262,60.3302001953125
"432",2,1060,0.125849296367227,60.3302001953125
"433",3,1060,1.44231424103352,60.3302001953125
"434",4,1060,2.67488991218014,60.3302001953125
"435",5,1060,4.49582499940656,60.3302001953125
"436",6,1060,0.143068744504012,60.3302001953125
"437",7,1060,0.385163621041367,60.3302001953125
"438",8,1060,1.44282541518696,60.3302001953125
"439",9,1060,2.28328727701398,60.3302001953125
"440",10,1060,4.47927872439621,60.3302001953125
"441",1,1060,4.48268356028826,60.3302001953125
"442",2,1060,0.124958109139673,60.3302001953125
"443",3,1060,1.42346017755842,60.3302001953125
"444",4,1060,2.64741437251593,60.3302001953125
"445",5,1060,4.44825640658358,60.3302001953125
"446",6,1060,0.153665248209786,60.3302001953125
"447",7,1060,0.350830531242119,60.3302001953125
"448",8,1060,1.4481662055559,60.3302001953125
"449",9,1060,2.31243417170749,60.3302001953125
"450",10,1060,4.48134053177656,60.3302001953125
"451",1,1060,4.48181294439702,60.3302001953125
"452",2,1060,0.113618218712404,60.3302001953125
"453",3,1060,1.46501596883712,60.3302001953125
"454",4,1060,2.71499490251155,60.3302001953125
"455",5,1060,4.49544896169726,60.3302001953125
"456",6,1060,0.148273472960027,60.3302001953125
"457",7,1060,0.398693098006567,60.3302001953125
"458",8,1060,1.45906376933858,60.3302001953125
"459",9,1060,2.27966367055259,60.3302001953125
"460",10,1060,4.48353260998169,60.3302001953125
"461",1,1060,4.47801497101342,60.3302001953125
"462",2,1060,0.123417490789732,60.3302001953125
"463",3,1060,1.43688356779009,60.3302001953125
"464",4,1060,2.71136578213152,60.3302001953125
"465",5,1060,4.49183585417069,60.3302001953125
"466",6,1060,0.150030307535694,60.3302001953125
"467",7,1060,0.363567351926931,60.3302001953125
"468",8,1060,1.43827364152758,60.3302001953125
"469",9,1060,2.28433721533936,60.3302001953125
"470",10,1060,4.47025563332506,60.3302001953125
"471",1,1060,4.48193979530058,60.3302001953125
"472",2,1060,0.113277178128223,60.3302001953125
"473",3,1060,1.42920022131657,60.3302001953125
"474",4,1060,2.63782022351814,60.3302001953125
"475",5,1060,4.5041542978465,60.3302001953125
"476",6,1060,0.143975916729486,60.3302001953125
"477",7,1060,0.380565073689502,60.3302001953125
"478",8,1060,1.45117566682307,60.3302001953125
"479",9,1060,2.30628905472127,60.3302001953125
"480",10,1060,4.46922781007152,60.3302001953125
"481",1,1060,4.47670290817078,60.3302001953125
"482",2,1060,0.125746438439143,60.3302001953125
"483",3,1060,1.4551664568891,60.3302001953125
"484",4,1060,2.71339149209278,60.3302001953125
"485",5,1060,4.46402692051253,60.3302001953125
"486",6,1060,0.135513082970631,60.3302001953125
"487",7,1060,0.368676335210676,60.3302001953125
"488",8,1060,1.42884554824104,60.3302001953125
"489",9,1060,2.26517768308248,60.3302001953125
"490",10,1060,4.47529274141922,60.3302001953125
"491",1,1060,4.48285365547617,60.3302001953125
"492",2,1060,0.128883445127339,60.3302001953125
"493",3,1060,1.46917748407107,60.3302001953125
"494",4,1060,2.68648074846444,60.3302001953125
"495",5,1060,4.47492826659089,60.3302001953125
"496",6,1060,0.146893588737485,60.3302001953125
"497",7,1060,0.384354912455612,60.3302001953125
"498",8,1060,1.49180390476521,60.3302001953125
"499",9,1060,2.30519258817696,60.3302001953125
"500",10,1060,4.47200596381587,60.3302001953125
"501",1,1060,4.49477797909522,60.3302001953125
"502",2,1060,0.127292387229649,60.3302001953125
"503",3,1060,1.38074400887903,60.3302001953125
"504",4,1060,2.66945360813936,60.3302001953125
"505",5,1060,4.45464049472994,60.3302001953125
"506",6,1060,0.146993011101617,60.3302001953125
"507",7,1060,0.383114649564414,60.3302001953125
"508",8,1060,1.41574716469564,60.3302001953125
"509",9,1060,2.29795445820998,60.3302001953125
"510",10,1060,4.47630873958269,60.3302001953125
"511",1,1060,4.44045347861683,60.3302001953125
"512",2,1060,0.127744908293283,60.3302001953125
"513",3,1060,1.43814003308544,60.3302001953125
"514",4,1060,2.66270744963577,60.3302001953125
"515",5,1060,4.51218434283591,60.3302001953125
"516",6,1060,0.156625496732185,60.3302001953125
