"","dst","lambda","cr","ol"
"1425",5,1210,0.288015592060777,68.8674926757812
"1426",6,1210,0.992172211350294,68.8674926757812
"1427",7,1210,0.933676386506575,68.8674926757812
"1428",8,1210,0.88386266883097,68.8674926757812
"1429",9,1210,0.747855300257964,68.8674926757812
"1430",10,1210,0.266340191935548,68.8674926757812
"1431",1,1210,0.223004222803137,68.8674926757812
"1432",2,1210,0.995108964834076,68.8674926757812
"1433",3,1210,0.848535442296427,68.8674926757812
"1434",4,1210,0.315594405594406,68.8674926757812
"1435",5,1210,0.278222257780622,68.8674926757812
"1436",6,1210,0.993320471457985,68.8674926757812
"1437",7,1210,0.937979539641944,68.8674926757812
"1438",8,1210,0.886582676213783,68.8674926757812
"1439",9,1210,0.747409088121666,68.8674926757812
"1440",10,1210,0.263343625937362,68.8674926757812
"1441",1,1210,0.221451229183188,68.8674926757812
"1442",2,1210,0.995038078427984,68.8674926757812
"1443",3,1210,0.845921538732188,68.8674926757812
"1444",4,1210,0.324446325292707,68.8674926757812
"1445",5,1210,0.27737284422671,68.8674926757812
"1446",6,1210,0.992891188001236,68.8674926757812
"1447",7,1210,0.952824332712601,68.8674926757812
"1448",8,1210,0.881974964386385,68.8674926757812
"1449",9,1210,0.742169266674856,68.8674926757812
"1450",10,1210,0.26629746835443,68.8674926757812
"1451",1,1210,0.216276924311099,68.8674926757812
"1452",2,1210,0.99507120066545,68.8674926757812
"1453",3,1210,0.846665504821657,68.8674926757812
"1454",4,1210,0.321609474209888,68.8674926757812
"1455",5,1210,0.283587479935795,68.8674926757812
"1456",6,1210,0.992749735836788,68.8674926757812
"1457",7,1210,0.939393939393939,68.8674926757812
"1458",8,1210,0.881181465530407,68.8674926757812
"1459",9,1210,0.74381074637814,68.8674926757812
"1460",10,1210,0.26742921583632,68.8674926757812
"1461",1,1210,0.225946419330441,68.8674926757812
"1462",2,1210,0.995166215431023,68.8674926757812
"1463",3,1210,0.844684093306764,68.8674926757812
"1464",4,1210,0.317739204064352,68.8674926757812
"1465",5,1210,0.280565511748307,68.8674926757812
"1466",6,1210,0.992690177222592,68.8674926757812
"1467",7,1210,0.948328267477204,68.8674926757812
"1468",8,1210,0.88224423642037,68.8674926757812
"1469",9,1210,0.743517266805948,68.8674926757812
"1470",10,1210,0.266414342629482,68.8674926757812
"1471",1,1260,0.219783727704401,71.7132568359375
"1472",2,1260,0.995247159963156,71.7132568359375
"1473",3,1260,0.841711698554111,71.7132568359375
"1474",4,1260,0.315261894677397,71.7132568359375
"1475",5,1260,0.28192451465091,71.7132568359375
"1476",6,1260,0.993611556982343,71.7132568359375
"1477",7,1260,0.938864628820961,71.7132568359375
"1478",8,1260,0.886738093094445,71.7132568359375
"1479",9,1260,0.740546938266991,71.7132568359375
"1480",10,1260,0.264977050488924,71.7132568359375
"1481",1,1260,0.223332669719291,71.7132568359375
"1482",2,1260,0.995683541208119,71.7132568359375
"1483",3,1260,0.843031201837797,71.7132568359375
"1484",4,1260,0.315496177752375,71.7132568359375
"1485",5,1260,0.281729428172943,71.7132568359375
"1486",6,1260,0.993745163786433,71.7132568359375
"1487",7,1260,0.942408376963351,71.7132568359375
"1488",8,1260,0.88445117335352,71.7132568359375
"1489",9,1260,0.735515750463249,71.7132568359375
"1490",10,1260,0.266486572382012,71.7132568359375
"1491",1,1260,0.228261304922498,71.7132568359375
"1492",2,1260,0.995319295314381,71.7132568359375
"1493",3,1260,0.850041976666763,71.7132568359375
"1494",4,1260,0.32078162886892,71.7132568359375
"1495",5,1260,0.286406032943044,71.7132568359375
"1496",6,1260,0.993310012412748,71.7132568359375
"1497",7,1260,0.938902743142145,71.7132568359375
"1498",8,1260,0.881579744381852,71.7132568359375
"1499",9,1260,0.748675799086758,71.7132568359375
"1500",10,1260,0.27214637244007,71.7132568359375
"1501",1,1260,0.225812815656566,71.7132568359375
"1502",2,1260,0.995431161195492,71.7132568359375
"1503",3,1260,0.843119559838142,71.7132568359375
"1504",4,1260,0.314891490576813,71.7132568359375
"1505",5,1260,0.281267348719169,71.7132568359375
"1506",6,1260,0.99387923636187,71.7132568359375
"1507",7,1260,0.950861518825782,71.7132568359375
"1508",8,1260,0.88323098437405,71.7132568359375
"1509",9,1260,0.742007022731473,71.7132568359375
"1510",10,1260,0.266831623897514,71.7132568359375
"1511",1,1260,0.223077229775527,71.7132568359375
"1512",2,1260,0.995955868877295,71.7132568359375
"1513",3,1260,0.840705389360959,71.7132568359375
"1514",4,1260,0.313198150124511,71.7132568359375
"1515",5,1260,0.281180577594414,71.7132568359375
"1516",6,1260,0.993739063428104,71.7132568359375
"1517",7,1260,0.941176470588235,71.7132568359375
"1518",8,1260,0.88327667639361,71.7132568359375
"1519",9,1260,0.744573037222396,71.7132568359375
"1520",10,1260,0.268302429667519,71.7132568359375
"1521",1,1260,0.224956063268893,71.7132568359375
"1522",2,1260,0.995589061850883,71.7132568359375
"1523",3,1260,0.84449512152878,71.7132568359375
"1524",4,1260,0.314287772894301,71.7132568359375
"1525",5,1260,0.28402179922597,71.7132568359375
"1526",6,1260,0.993297974927676,71.7132568359375
"1527",7,1260,0.938618925831202,71.7132568359375
"1528",8,1260,0.882954130672831,71.7132568359375
"1529",9,1260,0.743491907194289,71.7132568359375
"1530",10,1260,0.271085768591114,71.7132568359375
"1531",1,1260,0.22022453953414,71.7132568359375
"1532",2,1260,0.99535674257633,71.7132568359375
"1533",3,1260,0.845220738321572,71.7132568359375
"1534",4,1260,0.326165895336419,71.7132568359375
"1535",5,1260,0.281925500518465,71.7132568359375
"1536",6,1260,0.993074253089824,71.7132568359375
"1537",7,1260,0.94092039800995,71.7132568359375
"1538",8,1260,0.884130752373996,71.7132568359375
"1539",9,1260,0.749170659786215,71.7132568359375
"1540",10,1260,0.265884225184006,71.7132568359375
"1541",1,1260,0.223493180818302,71.7132568359375
"1542",2,1260,0.995308450929099,71.7132568359375
"1543",3,1260,0.846588439808779,71.7132568359375
"1544",4,1260,0.330001438228103,71.7132568359375
"1545",5,1260,0.282372732006248,71.7132568359375
"1546",6,1260,0.993397794960371,71.7132568359375
"1547",7,1260,0.945431472081218,71.7132568359375
"1548",8,1260,0.88345521023766,71.7132568359375
"1549",9,1260,0.751163075416259,71.7132568359375
"1550",10,1260,0.268394113883557,71.7132568359375
"1551",1,1260,0.222826518459706,71.7132568359375
"1552",2,1260,0.995008912655971,71.7132568359375
"1553",3,1260,0.849273694807997,71.7132568359375
"1554",4,1260,0.324120420747189,71.7132568359375
"1555",5,1260,0.277382984636151,71.7132568359375
"1556",6,1260,0.993017367886343,71.7132568359375
"1557",7,1260,0.938423645320197,71.7132568359375
"1558",8,1260,0.879814769381747,71.7132568359375
"1559",9,1260,0.745572932513844,71.7132568359375
"1560",10,1260,0.261981338098074,71.7132568359375
"1561",1,1260,0.220592361027614,71.7132568359375
"1562",2,1260,0.995606574229315,71.7132568359375
"1563",3,1260,0.843303845143207,71.7132568359375
"1564",4,1260,0.32556487139406,71.7132568359375
"1565",5,1260,0.276186693147964,71.7132568359375
"1566",6,1260,0.993302022305073,71.7132568359375
"1567",7,1260,0.946243523316062,71.7132568359375
"1568",8,1260,0.882085142305837,71.7132568359375
"1569",9,1260,0.743842670140828,71.7132568359375
"1570",10,1260,0.264575235980011,71.7132568359375
"1571",1,1260,0.222998174748036,71.7132568359375
"1572",2,1260,0.995416768516255,71.7132568359375
"1573",3,1260,0.841713438217931,71.7132568359375
"1574",4,1260,0.326338177951081,71.7132568359375
"1575",5,1260,0.282722513089005,71.7132568359375
"1576",6,1260,0.993241721108358,71.7132568359375
"1577",7,1260,0.941955835962145,71.7132568359375
"1578",8,1260,0.88267468069121,71.7132568359375
"1579",9,1260,0.749012101753519,71.7132568359375
"1580",10,1260,0.265552903739061,71.7132568359375
"1581",1,1260,0.222659667541557,71.7132568359375
"1582",2,1260,0.995573593604395,71.7132568359375
"1583",3,1260,0.843170418756561,71.7132568359375
"1584",4,1260,0.330116238112011,71.7132568359375
"1585",5,1260,0.281536742998484,71.7132568359375
"1586",6,1260,0.99293931364312,71.7132568359375
"1587",7,1260,0.94515306122449,71.7132568359375
"1588",8,1260,0.88030330384546,71.7132568359375
"1589",9,1260,0.740711023330453,71.7132568359375
"1590",10,1260,0.261245812729303,71.7132568359375
"1591",1,1260,0.22211977872204,71.7132568359375
"1592",2,1260,0.995533583778955,71.7132568359375
"1593",3,1260,0.843019176800748,71.7132568359375
"1594",4,1260,0.316348046106269,71.7132568359375
"1595",5,1260,0.273621496261346,71.7132568359375
"1596",6,1260,0.992627367470074,71.7132568359375
"1597",7,1260,0.945615227736234,71.7132568359375
"1598",8,1260,0.885192551075755,71.7132568359375
"1599",9,1260,0.738793856910975,71.7132568359375
"1600",10,1260,0.267107464351151,71.7132568359375
"1601",1,1260,0.216112125784166,71.7132568359375
"1602",2,1260,0.995171634272797,71.7132568359375
"1603",3,1260,0.841653075489282,71.7132568359375
"1604",4,1260,0.317845828933474,71.7132568359375
"1605",5,1260,0.277697262479871,71.7132568359375
"1606",6,1260,0.992809582923566,71.7132568359375
"1607",7,1260,0.944754810676598,71.7132568359375
"1608",8,1260,0.885513666636531,71.7132568359375
"1609",9,1260,0.745872750881098,71.7132568359375
"1610",10,1260,0.267197338719259,71.7132568359375
"1611",1,1260,0.221657529312898,71.7132568359375
"1612",2,1260,0.995834711553775,71.7132568359375
"1613",3,1260,0.843572307872677,71.7132568359375
"1614",4,1260,0.32863379374508,71.7132568359375
"1615",5,1260,0.273674508075181,71.7132568359375
"1616",6,1260,0.993596688388338,71.7132568359375
"1617",7,1260,0.953534031413613,71.7132568359375
"1618",8,1260,0.883303628069963,71.7132568359375
"1619",9,1260,0.743292872704637,71.7132568359375
"1620",10,1260,0.266934010958469,71.7132568359375
"1621",1,1260,0.222244464907715,71.7132568359375
"1622",2,1260,0.995754624645199,71.7132568359375
"1623",3,1260,0.840584805601945,71.7132568359375
"1624",4,1260,0.317478267015337,71.7132568359375
"1625",5,1260,0.280430879712747,71.7132568359375
"1626",6,1260,0.993384856160958,71.7132568359375
"1627",7,1260,0.94921875,71.7132568359375
"1628",8,1260,0.88479595521849,71.7132568359375
"1629",9,1260,0.747205395616062,71.7132568359375
"1630",10,1260,0.268352104800703,71.7132568359375
"1631",1,1260,0.222957260845161,71.7132568359375
"1632",2,1260,0.995652066807903,71.7132568359375
"1633",3,1260,0.843400772111114,71.7132568359375
"1634",4,1260,0.32567404140286,71.7132568359375
"1635",5,1260,0.272683648578398,71.7132568359375
"1636",6,1260,0.993307793026526,71.7132568359375
"1637",7,1260,0.944374209860936,71.7132568359375
"1638",8,1260,0.885421107118933,71.7132568359375
"1639",9,1260,0.743675182031346,71.7132568359375
"1640",10,1260,0.266299796626391,71.7132568359375
"1641",1,1260,0.223359111639897,71.7132568359375
"1642",2,1260,0.995511460492268,71.7132568359375
"1643",3,1260,0.844326024285839,71.7132568359375
"1644",4,1260,0.311313319481264,71.7132568359375
"1645",5,1260,0.283735639085705,71.7132568359375
"1646",6,1260,0.992967945417096,71.7132568359375
"1647",7,1260,0.933873986275733,71.7132568359375
"1648",8,1260,0.881118669690098,71.7132568359375
"1649",9,1260,0.742873009996298,71.7132568359375
"1650",10,1260,0.271879627035896,71.7132568359375
"1651",1,1260,0.22415582342141,71.7132568359375
"1652",2,1260,0.995454041468012,71.7132568359375
"1653",3,1260,0.847305475921582,71.7132568359375
"1654",4,1260,0.325809199318569,71.7132568359375
"1655",5,1260,0.281146856483875,71.7132568359375
"1656",6,1260,0.992785156186809,71.7132568359375
"1657",7,1260,0.944546008531383,71.7132568359375
"1658",8,1260,0.882627967696885,71.7132568359375
"1659",9,1260,0.75103305785124,71.7132568359375
"1660",10,1260,0.271663605143359,71.7132568359375
"1661",1,1260,0.225035833731486,71.7132568359375
"1662",2,1260,0.995206195070985,71.7132568359375
"1663",3,1260,0.843612399031872,71.7132568359375
"1664",4,1260,0.322818086225026,71.7132568359375
"1665",5,1260,0.281281201325932,71.7132568359375
"1666",6,1260,0.993374066968676,71.7132568359375
"1667",7,1260,0.936119402985075,71.7132568359375
"1668",8,1260,0.881700721153846,71.7132568359375
"1669",9,1260,0.752001956109787,71.7132568359375
"1670",10,1260,0.268590101219415,71.7132568359375
"1671",1,1260,0.221670338473863,71.7132568359375
"1672",2,1260,0.995038135124845,71.7132568359375
"1673",3,1260,0.844458713989668,71.7132568359375
"1674",4,1260,0.320419807001479,71.7132568359375
"1675",5,1260,0.280780720971918,71.7132568359375
"1676",6,1260,0.993804852865256,71.7132568359375
"1677",7,1260,0.942432082794308,71.7132568359375
"1678",8,1260,0.883704840116716,71.7132568359375
"1679",9,1260,0.744621489242978,71.7132568359375
"1680",10,1260,0.270265953198626,71.7132568359375
"1681",1,1310,0.223580646450118,74.5590209960938
"1682",2,1310,0.99645863147937,74.5590209960938
"1683",3,1310,0.843759050101361,74.5590209960938
"1684",4,1310,0.328658450205412,74.5590209960938
"1685",5,1310,0.278554178708579,74.5590209960938
"1686",6,1310,0.99376897011354,74.5590209960938
"1687",7,1310,0.939946018893387,74.5590209960938
"1688",8,1310,0.881578551892038,74.5590209960938
"1689",9,1310,0.745418400944275,74.5590209960938
"1690",10,1310,0.270110818783385,74.5590209960938
"1691",1,1310,0.220966206568301,74.5590209960938
"1692",2,1310,0.996177850887803,74.5590209960938
"1693",3,1310,0.840132465857804,74.5590209960938
"1694",4,1310,0.31241617844286,74.5590209960938
"1695",5,1310,0.280205553121141,74.5590209960938
"1696",6,1310,0.993998271502193,74.5590209960938
"1697",7,1310,0.942687747035573,74.5590209960938
"1698",8,1310,0.885045173561579,74.5590209960938
"1699",9,1310,0.742432823610849,74.5590209960938
"1700",10,1310,0.269875887227884,74.5590209960938
"1701",1,1310,0.222577167272292,74.5590209960938
"1702",2,1310,0.995889993292274,74.5590209960938
"1703",3,1310,0.845076900963059,74.5590209960938
"1704",4,1310,0.320098536443994,74.5590209960938
"1705",5,1310,0.281855900422884,74.5590209960938
"1706",6,1310,0.993257669401056,74.5590209960938
"1707",7,1310,0.931147540983607,74.5590209960938
"1708",8,1310,0.884486437061871,74.5590209960938
"1709",9,1310,0.739266437684004,74.5590209960938
"1710",10,1310,0.268062952070583,74.5590209960938
"1711",1,1310,0.222617951898835,74.5590209960938
"1712",2,1310,0.995727751254744,74.5590209960938
"1713",3,1310,0.850136946806977,74.5590209960938
"1714",4,1310,0.325738335389304,74.5590209960938
"1715",5,1310,0.27754449110178,74.5590209960938
"1716",6,1310,0.994075791236035,74.5590209960938
"1717",7,1310,0.940645161290323,74.5590209960938
"1718",8,1310,0.884155844155844,74.5590209960938
"1719",9,1310,0.742886990720826,74.5590209960938
"1720",10,1310,0.269555091551558,74.5590209960938
"1721",1,1310,0.223752151462995,74.5590209960938
"1722",2,1310,0.995869224507648,74.5590209960938
"1723",3,1310,0.840781633368384,74.5590209960938
"1724",4,1310,0.316443048815301,74.5590209960938
"1725",5,1310,0.277310924369748,74.5590209960938
"1726",6,1310,0.99371038908945,74.5590209960938
"1727",7,1310,0.92655737704918,74.5590209960938
"1728",8,1310,0.884389935972585,74.5590209960938
"1729",9,1310,0.741222854997184,74.5590209960938
"1730",10,1310,0.269369762916485,74.5590209960938
"1731",1,1310,0.218243648729746,74.5590209960938
"1732",2,1310,0.996171655667773,74.5590209960938
"1733",3,1310,0.842588847154002,74.5590209960938
"1734",4,1310,0.317915356019445,74.5590209960938
"1735",5,1310,0.278669679311848,74.5590209960938
"1736",6,1310,0.993397598836187,74.5590209960938
"1737",7,1310,0.937252311756935,74.5590209960938
"1738",8,1310,0.883848859229867,74.5590209960938
"1739",9,1310,0.743208802138373,74.5590209960938
"1740",10,1310,0.262498003513816,74.5590209960938
"1741",1,1310,0.222698753077595,74.5590209960938
"1742",2,1310,0.995605278535255,74.5590209960938
"1743",3,1310,0.84947981568957,74.5590209960938
"1744",4,1310,0.327513717665503,74.5590209960938
"1745",5,1310,0.282058447780262,74.5590209960938
"1746",6,1310,0.99388747172354,74.5590209960938
"1747",7,1310,0.952099737532808,74.5590209960938
"1748",8,1310,0.884555100072342,74.5590209960938
"1749",9,1310,0.747275879148093,74.5590209960938
"1750",10,1310,0.268714773358736,74.5590209960938
"1751",1,1310,0.222792319717802,74.5590209960938
"1752",2,1310,0.995785487417542,74.5590209960938
"1753",3,1310,0.843837272910489,74.5590209960938
"1754",4,1310,0.314143311181739,74.5590209960938
"1755",5,1310,0.284465712251839,74.5590209960938
"1756",6,1310,0.994270441560104,74.5590209960938
"1757",7,1310,0.934135528815706,74.5590209960938
"1758",8,1310,0.88607787159084,74.5590209960938
"1759",9,1310,0.741354866547494,74.5590209960938
"1760",10,1310,0.266253377841361,74.5590209960938
"1761",1,1310,0.224423760635961,74.5590209960938
"1762",2,1310,0.996307849779446,74.5590209960938
"1763",3,1310,0.846233976677566,74.5590209960938
"1764",4,1310,0.312634139361854,74.5590209960938
"1765",5,1310,0.28426822437385,74.5590209960938
"1766",6,1310,0.993694688495207,74.5590209960938
"1767",7,1310,0.942818243703199,74.5590209960938
"1768",8,1310,0.885917788374479,74.5590209960938
"1769",9,1310,0.737563894776212,74.5590209960938
"1770",10,1310,0.269089162798143,74.5590209960938
"1771",1,1310,0.2219697875563,74.5590209960938
"1772",2,1310,0.996235961235289,74.5590209960938
"1773",3,1310,0.844460577900392,74.5590209960938
"1774",4,1310,0.326360131372269,74.5590209960938
"1775",5,1310,0.278690495271678,74.5590209960938
"1776",6,1310,0.993977354854252,74.5590209960938
"1777",7,1310,0.945095619987662,74.5590209960938
"1778",8,1310,0.882947279527084,74.5590209960938
"1779",9,1310,0.750605176587425,74.5590209960938
"1780",10,1310,0.267934825595191,74.5590209960938
"1781",1,1310,0.222070186735351,74.5590209960938
"1782",2,1310,0.995628362214477,74.5590209960938
"1783",3,1310,0.844282309168072,74.5590209960938
"1784",4,1310,0.319078711343905,74.5590209960938
"1785",5,1310,0.278735171529336,74.5590209960938
"1786",6,1310,0.993322658126501,74.5590209960938
"1787",7,1310,0.94047619047619,74.5590209960938
"1788",8,1310,0.884100192215281,74.5590209960938
"1789",9,1310,0.732151835093012,74.5590209960938
"1790",10,1310,0.266462053571429,74.5590209960938
"1791",1,1310,0.225236366537679,74.5590209960938
"1792",2,1310,0.995732730323145,74.5590209960938
"1793",3,1310,0.846200450060585,74.5590209960938
"1794",4,1310,0.324872727272727,74.5590209960938
"1795",5,1310,0.276946879834966,74.5590209960938
"1796",6,1310,0.994137864576641,74.5590209960938
"1797",7,1310,0.937378954163977,74.5590209960938
"1798",8,1310,0.882760092694231,74.5590209960938
"1799",9,1310,0.742397026943326,74.5590209960938
"1800",10,1310,0.269674046496891,74.5590209960938
"1801",1,1310,0.224386350029934,74.5590209960938
"1802",2,1310,0.995979581145454,74.5590209960938
"1803",3,1310,0.847279127474176,74.5590209960938
"1804",4,1310,0.30955330467099,74.5590209960938
"1805",5,1310,0.278369781312127,74.5590209960938
"1806",6,1310,0.993219741292256,74.5590209960938
"1807",7,1310,0.940039973351099,74.5590209960938
"1808",8,1310,0.88459074407395,74.5590209960938
"1809",9,1310,0.738720872583044,74.5590209960938
"1810",10,1310,0.27184388689765,74.5590209960938
"1811",1,1310,0.220402470611676,74.5590209960938
"1812",2,1310,0.995699656215455,74.5590209960938
"1813",3,1310,0.842668290137415,74.5590209960938
"1814",4,1310,0.311825652018578,74.5590209960938
"1815",5,1310,0.276725547270625,74.5590209960938
"1816",6,1310,0.99374698601511,74.5590209960938
"1817",7,1310,0.947046843177189,74.5590209960938
"1818",8,1310,0.886851818236825,74.5590209960938
"1819",9,1310,0.746959396245244,74.5590209960938
"1820",10,1310,0.265529360660269,74.5590209960938
"1821",1,1310,0.221554981109565,74.5590209960938
"1822",2,1310,0.995864542415888,74.5590209960938
"1823",3,1310,0.843533671252715,74.5590209960938
"1824",4,1310,0.315698924731183,74.5590209960938
"1825",5,1310,0.282392957182873,74.5590209960938
"1826",6,1310,0.994156072880976,74.5590209960938
"1827",7,1310,0.946780551905388,74.5590209960938
"1828",8,1310,0.886824375358772,74.5590209960938
"1829",9,1310,0.752456162168884,74.5590209960938
"1830",10,1310,0.268031698781126,74.5590209960938
"1831",1,1310,0.219535628502802,74.5590209960938
"1832",2,1310,0.995800422399375,74.5590209960938
"1833",3,1310,0.845927039370989,74.5590209960938
"1834",4,1310,0.319812680115274,74.5590209960938
"1835",5,1310,0.278348035284683,74.5590209960938
"1836",6,1310,0.993725729323791,74.5590209960938
"1837",7,1310,0.93933588761175,74.5590209960938
"1838",8,1310,0.880415681997213,74.5590209960938
"1839",9,1310,0.743651380670611,74.5590209960938
"1840",10,1310,0.272872680742163,74.5590209960938
"1841",1,1310,0.224230815275949,74.5590209960938
"1842",2,1310,0.996221263316999,74.5590209960938
"1843",3,1310,0.842564326210205,74.5590209960938
"1844",4,1310,0.324161218478339,74.5590209960938
"1845",5,1310,0.278188837059675,74.5590209960938
"1846",6,1310,0.993489583333333,74.5590209960938
"1847",7,1310,0.946959896507115,74.5590209960938
"1848",8,1310,0.88473746259182,74.5590209960938
"1849",9,1310,0.74884648958723,74.5590209960938
"1850",10,1310,0.273292922805186,74.5590209960938
"1851",1,1310,0.224711473183978,74.5590209960938
"1852",2,1310,0.996322454943984,74.5590209960938
"1853",3,1310,0.846478217879369,74.5590209960938
"1854",4,1310,0.319195951243852,74.5590209960938
"1855",5,1310,0.277010852218321,74.5590209960938
"1856",6,1310,0.993571095646025,74.5590209960938
"1857",7,1310,0.943396226415094,74.5590209960938
"1858",8,1310,0.886880836531778,74.5590209960938
"1859",9,1310,0.73333747437729,74.5590209960938
"1860",10,1310,0.27142459101222,74.5590209960938
"1861",1,1310,0.223549624420649,74.5590209960938
"1862",2,1310,0.995884523128249,74.5590209960938
"1863",3,1310,0.845291414185767,74.5590209960938
"1864",4,1310,0.318608147776903,74.5590209960938
"1865",5,1310,0.278725099601594,74.5590209960938
"1866",6,1310,0.99378612018867,74.5590209960938
"1867",7,1310,0.935251798561151,74.5590209960938
"1868",8,1310,0.886290955168044,74.5590209960938
"1869",9,1310,0.746218065407068,74.5590209960938
"1870",10,1310,0.270747920232456,74.5590209960938
"1871",1,1310,0.220750288419461,74.5590209960938
"1872",2,1310,0.996187099281135,74.5590209960938
"1873",3,1310,0.846726363530643,74.5590209960938
"1874",4,1310,0.316912028725314,74.5590209960938
"1875",5,1310,0.275204032645223,74.5590209960938
"1876",6,1310,0.993627608346709,74.5590209960938
"1877",7,1310,0.955363091272485,74.5590209960938
"1878",8,1310,0.884947470112305,74.5590209960938
"1879",9,1310,0.745938515371157,74.5590209960938
"1880",10,1310,0.269750974620097,74.5590209960938
"1881",1,1310,0.222483462182195,74.5590209960938
"1882",2,1310,0.99589759820809,74.5590209960938
"1883",3,1310,0.843677561427909,74.5590209960938
"1884",4,1310,0.324132947976879,74.5590209960938
"1885",5,1310,0.280589621699357,74.5590209960938
"1886",6,1310,0.993912792746612,74.5590209960938
"1887",7,1310,0.939475453934095,74.5590209960938
"1888",8,1310,0.885388293686823,74.5590209960938
"1889",9,1310,0.739010644959299,74.5590209960938
"1890",10,1310,0.268729511473575,74.5590209960938
"1891",1,1360,0.217585218222364,77.40478515625
"1892",2,1360,0.996199095022624,77.40478515625
"1893",3,1360,0.844863429000404,77.40478515625
"1894",4,1360,0.316738135038884,77.40478515625
"1895",5,1360,0.281747619428663,77.40478515625
"1896",6,1360,0.993722115997451,77.40478515625
"1897",7,1360,0.952083333333333,77.40478515625
"1898",8,1360,0.887891427880547,77.40478515625
"1899",9,1360,0.743177968759802,77.40478515625
"1900",10,1360,0.268183988540506,77.40478515625
"1901",1,1360,0.2191384907752,77.40478515625
"1902",2,1360,0.996285442068575,77.40478515625
"1903",3,1360,0.842918354854694,77.40478515625
"1904",4,1360,0.317104789341015,77.40478515625
"1905",5,1360,0.276096701889209,77.40478515625
"1906",6,1360,0.994163954401886,77.40478515625
"1907",7,1360,0.935870331219168,77.40478515625
"1908",8,1360,0.884779730380356,77.40478515625
"1909",9,1360,0.733186119873817,77.40478515625
"1910",10,1360,0.270067188804516,77.40478515625
"1911",1,1360,0.215886354541817,77.40478515625
"1912",2,1360,0.996649916247906,77.40478515625
"1913",3,1360,0.839065089101427,77.40478515625
"1914",4,1360,0.318585337915235,77.40478515625
"1915",5,1360,0.278538630465163,77.40478515625
"1916",6,1360,0.994042675525458,77.40478515625
"1917",7,1360,0.942997888810697,77.40478515625
"1918",8,1360,0.882798694102495,77.40478515625
"1919",9,1360,0.739182692307692,77.40478515625
"1920",10,1360,0.265807683130518,77.40478515625
"1921",1,1360,0.222018859666574,77.40478515625
"1922",2,1360,0.996402529131035,77.40478515625
"1923",3,1360,0.846520440973817,77.40478515625
"1924",4,1360,0.320563339171045,77.40478515625
"1925",5,1360,0.28113793927803,77.40478515625
"1926",6,1360,0.993845809555779,77.40478515625
"1927",7,1360,0.950067476383266,77.40478515625
"1928",8,1360,0.881340992674995,77.40478515625
"1929",9,1360,0.747999255536944,77.40478515625
"1930",10,1360,0.269186209100715,77.40478515625
"1931",1,1360,0.222870385168611,77.40478515625
"1932",2,1360,0.996562205978143,77.40478515625
"1933",3,1360,0.84413197584527,77.40478515625
"1934",4,1360,0.317127628925382,77.40478515625
"1935",5,1360,0.273469711385982,77.40478515625
"1936",6,1360,0.994520811304431,77.40478515625
"1937",7,1360,0.956676136363636,77.40478515625
"1938",8,1360,0.883026351371654,77.40478515625
"1939",9,1360,0.743049812329029,77.40478515625
"1940",10,1360,0.263501006036217,77.40478515625
"1941",1,1360,0.221615634148271,77.40478515625
"1942",2,1360,0.996396157508407,77.40478515625
"1943",3,1360,0.846426922188871,77.40478515625
"1944",4,1360,0.313336710326362,77.40478515625
"1945",5,1360,0.276675432305363,77.40478515625
"1946",6,1360,0.993812789028863,77.40478515625
"1947",7,1360,0.941176470588235,77.40478515625
"1948",8,1360,0.884935723338765,77.40478515625
"1949",9,1360,0.735951548451548,77.40478515625
"1950",10,1360,0.26551232268801,77.40478515625
"1951",1,1360,0.221910787218707,77.40478515625
"1952",2,1360,0.996461822704713,77.40478515625
"1953",3,1360,0.845956613177379,77.40478515625
"1954",4,1360,0.315597667638484,77.40478515625
"1955",5,1360,0.280824101378816,77.40478515625
"1956",6,1360,0.994377266265195,77.40478515625
"1957",7,1360,0.945306725794531,77.40478515625
"1958",8,1360,0.885548011639185,77.40478515625
"1959",9,1360,0.731799321010939,77.40478515625
"1960",10,1360,0.269508930355216,77.40478515625
"1961",1,1360,0.223378067180179,77.40478515625
"1962",2,1360,0.996600655674244,77.40478515625
"1963",3,1360,0.841685118284582,77.40478515625
"1964",4,1360,0.321083995459705,77.40478515625
"1965",5,1360,0.282914612816028,77.40478515625
"1966",6,1360,0.994425578266163,77.40478515625
"1967",7,1360,0.942307692307692,77.40478515625
"1968",8,1360,0.886036899484845,77.40478515625
"1969",9,1360,0.741716068642746,77.40478515625
"1970",10,1360,0.271033653846154,77.40478515625
"1971",1,1360,0.220196689853682,77.40478515625
"1972",2,1360,0.996078667953668,77.40478515625
"1973",3,1360,0.847149211484027,77.40478515625
"1974",4,1360,0.323167197913648,77.40478515625
"1975",5,1360,0.280251751573447,77.40478515625
"1976",6,1360,0.994581202046036,77.40478515625
"1977",7,1360,0.941217634709587,77.40478515625
"1978",8,1360,0.882344061348952,77.40478515625
"1979",9,1360,0.736621393252801,77.40478515625
"1980",10,1360,0.264741227367409,77.40478515625
"1981",1,1360,0.21866040140172,77.40478515625
"1982",2,1360,0.996027793299483,77.40478515625
"1983",3,1360,0.845019517131705,77.40478515625
"1984",4,1360,0.318100035984167,77.40478515625
"1985",5,1360,0.27302578888355,77.40478515625
"1986",6,1360,0.994198253065149,77.40478515625
"1987",7,1360,0.938263665594855,77.40478515625
